"","SBUX.Open","SBUX.High","SBUX.Low","SBUX.Close","SBUX.Volume","SBUX.Adjusted"
"2014-12-19",40.099998,40.145,39.705002,39.720001,17444200,36.571404
"2014-12-22",39.924999,40.275002,39.884998,40.27,7583800,37.077801
"2014-12-23",40.75,41.025002,40.564999,40.715,8147800,37.487541
"2014-12-24",40.735001,40.93,40.59,40.634998,2601800,37.413872
"2014-12-26",40.715,41.200001,40.689999,40.915001,4550400,37.67168
"2014-12-29",40.830002,41.275002,40.75,41.189999,4796600,37.92487
"2014-12-30",41.035,41.439999,40.895,40.895,5253400,37.653263
"2014-12-31",41.095001,41.665001,41,41.025002,7625400,37.772957
"2015-01-02",41.064999,41.490002,40.445,40.720001,6886000,37.492142
"2015-01-05",40.07,40.334999,39.744999,39.939999,11623800,36.773952
"2015-01-06",40.169998,40.195,39.279999,39.615002,7664400,36.474728
"2015-01-07",39.875,40.615002,39.700001,40.59,9732600,37.372448
"2015-01-08",41.165001,41.650002,41.009998,41.244999,13170600,37.975525
"2015-01-09",40.494999,40.755001,39.560001,39.895,27556800,36.732536
"2015-01-12",40.145,40.415001,39.91,40.115002,10021400,36.935097
"2015-01-13",40.740002,41.07,40.064999,40.435001,11040800,37.229725
"2015-01-14",40.025002,40.389999,39.805,40.209999,9295000,37.02256
"2015-01-15",40.299999,40.450001,39.595001,39.790001,8126600,36.635857
"2015-01-16",39.630001,40.389999,39.5,40.305,9015600,37.110027
"2015-01-20",40.400002,40.735001,40.165001,40.610001,10738400,37.390858
"2015-01-21",40.525002,40.814999,40.264999,40.645,10844200,37.42308
"2015-01-22",40.68,41.419998,40.445,41.369999,23913000,38.090607
"2015-01-23",43.25,44.349998,43.220001,44.110001,38107200,40.613415
"2015-01-26",44.044998,44.25,43.705002,44.060001,14098600,40.567379
"2015-01-27",43.889999,44.605,43.724998,44.169998,10994200,40.668663
"2015-01-28",44.349998,44.794998,43.744999,43.785,11963200,40.314175
"2015-01-29",44.005001,44.650002,43.785,44.525002,12475800,40.995514
"2015-01-30",44.290001,44.470001,43.695,43.764999,10070400,40.295757
"2015-02-02",43.84,44.044998,42.93,43.994999,13638800,40.507526
"2015-02-03",43.990002,44.244999,43.465,44.244999,9252400,40.886406
"2015-02-04",44,44.715,43.994999,44.349998,11496600,40.983433
"2015-02-05",44.355,44.884998,44.355,44.82,7598600,41.417759
"2015-02-06",44.75,44.84,44.34,44.5,7835400,41.122047
"2015-02-09",44.255001,44.605,44.07,44.41,6911600,41.038872
"2015-02-10",44.685001,45.689999,44.665001,45.59,12469600,42.129311
"2015-02-11",45.580002,45.895,45.355,45.395,6467000,41.94912
"2015-02-12",45.544998,45.970001,45.044998,45.915001,7197600,42.429642
"2015-02-13",45.994999,45.994999,45.455002,45.790001,6109600,42.314117
"2015-02-17",45.884998,46.119999,45.630001,46.014999,6387000,42.522049
"2015-02-18",46.195,46.665001,46,46.5,6542000,42.970234
"2015-02-19",46.575001,46.889999,46.505001,46.584999,6109200,43.048782
"2015-02-20",46.73,46.834999,46.485001,46.755001,6461400,43.205875
"2015-02-23",46.924999,46.965,46.540001,46.790001,5854600,43.23822
"2015-02-24",46.630001,46.994999,46.580002,46.724998,6337800,43.178146
"2015-02-25",46.650002,47.415001,46.625,47.130001,8119600,43.55241
"2015-02-26",47.150002,47.41,47.040001,47.275002,6816400,43.686405
"2015-02-27",47.395,47.400002,46.634998,46.744999,8658400,43.196629
"2015-03-02",46.665001,47.275002,46.665001,47.115002,7947000,43.538544
"2015-03-03",47.049999,47.105,46.599998,47,7578400,43.432274
"2015-03-04",46.904999,47.095001,46.005001,46.529999,7774600,42.997948
"2015-03-05",46.639999,46.98,46.529999,46.814999,5848400,43.261322
"2015-03-06",46.650002,46.849998,45.939999,46.110001,6814400,42.609829
"2015-03-09",46.195,46.564999,46.044998,46.52,5984800,42.988708
"2015-03-10",46.080002,46.455002,45.884998,46.09,6077000,42.591358
"2015-03-11",46.060001,46.490002,45.610001,45.709999,8185800,42.240204
"2015-03-12",45.985001,46.764999,45.919998,46.689999,7295400,43.145809
"2015-03-13",46.34,47.185001,46.34,46.645,5835200,43.104221
"2015-03-16",47,47.310001,46.869999,47.025002,6772600,43.455376
"2015-03-17",46.880001,47.240002,46.799999,47.195,5508800,43.612473
"2015-03-18",47,48.285,46.674999,47.919998,15430000,44.28244
"2015-03-19",48.380001,49.599998,48.189999,48.880001,22020600,45.169567
"2015-03-20",49.244999,49.450001,48.505001,48.73,17360600,45.030952
"2015-03-23",48.939999,48.950001,48.355,48.685001,7986000,44.989372
"2015-03-24",48.555,49.165001,48.380001,48.959999,7718400,45.2435
"2015-03-25",49.07,49.240002,47.884998,47.884998,9907200,44.250088
"2015-03-26",47.674999,47.875,46.830002,47.540001,10344400,43.931278
"2015-03-27",47.5,47.974998,47.375,47.535,7993400,43.926662
"2015-03-30",48.02,48.25,47.75,47.990002,6830200,44.347122
"2015-03-31",47.834999,48.099998,47.345001,47.349998,8717800,43.755699
"2015-04-01",47.139999,47.25,46.279999,46.509998,14125400,42.979469
"2015-04-02",46.709999,47.32,46.610001,47.195,8863000,43.612473
"2015-04-06",46.924999,47.400002,46.724998,47.259998,6058800,43.672539
"2015-04-07",47.205002,47.48,46.98,47.035,5354600,43.464622
"2015-04-08",46.919998,47.639999,46.919998,47.615002,6827800,44.000603
"2015-04-09",47.650002,47.990002,47.25,47.959999,7109600,44.319405
"2015-04-10",48.599998,48.599998,47.880001,48.169998,6643100,44.513454
"2015-04-13",48.560001,48.889999,48.380001,48.5,8171000,44.818405
"2015-04-14",48.52,48.709999,47.970001,48.299999,5952400,44.633591
"2015-04-15",48.810001,48.810001,48.130001,48.139999,5162200,44.485741
"2015-04-16",48.23,48.48,48.16,48.25,5312500,44.587399
"2015-04-17",47.900002,48,47.389999,47.619999,7539900,44.005211
"2015-04-20",47.900002,48.119999,47.700001,47.970001,4868400,44.328636
"2015-04-21",48.349998,48.48,48.02,48.369999,6213400,44.698273
"2015-04-22",48.5,48.599998,47.98,48.34,7248100,44.670559
"2015-04-23",48.549999,49.700001,48.279999,49.43,15866100,45.677814
"2015-04-24",51.32,52.09,50.619999,51.84,22284900,47.904877
"2015-04-27",51.810001,51.939999,50.759998,50.869999,11222600,47.008518
"2015-04-28",50.599998,50.799999,49.98,50.610001,8882900,46.768238
"2015-04-29",50.419998,50.950001,50.200001,50.650002,7162000,46.805218
"2015-04-30",50.630001,50.68,49.43,49.580002,8492000,45.816433
"2015-05-01",49.950001,50.419998,49.68,50.290001,5916500,46.472534
"2015-05-04",50.299999,50.93,50.27,50.450001,7493400,46.620399
"2015-05-05",49.939999,50.049999,49.360001,49.41,10691200,45.804607
"2015-05-06",49.68,49.700001,48.57,48.93,8033500,45.359627
"2015-05-07",48.740002,49.549999,48.720001,49.349998,5681400,45.748981
"2015-05-08",49.990002,50.43,49.459999,49.779999,6039800,46.147606
"2015-05-11",49.709999,50.220001,49.380001,49.5,5047200,45.888046
"2015-05-12",49.150002,49.990002,49,49.709999,5868600,46.082706
"2015-05-13",49.849998,50.150002,49.43,49.59,4927100,45.971474
"2015-05-14",49.98,50.59,49.669998,50.560001,7339700,46.870693
"2015-05-15",50.790001,50.849998,50.389999,50.799999,6016700,47.093182
"2015-05-18",50.650002,51.290001,50.560001,51.18,8999800,47.44545
"2015-05-19",51.48,51.720001,50.959999,51.419998,6976100,47.667934
"2015-05-20",51.310001,51.439999,50.43,51.029999,5644700,47.306393
"2015-05-21",50.939999,51.450001,50.779999,51.330002,5084000,47.584511
"2015-05-22",51.330002,51.650002,51.209999,51.48,5857700,47.723553
"2015-05-26",51.380001,51.779999,50.66,50.84,7369900,47.130257
"2015-05-27",51.040001,51.700001,50.91,51.59,6213600,47.825531
"2015-05-28",51.84,51.939999,51.450001,51.810001,5874400,48.029484
"2015-05-29",51.950001,52.23,51.450001,51.959999,9399100,48.168526
"2015-06-01",51.959999,52.459999,51.669998,52.220001,7075100,48.409561
"2015-06-02",51.98,52.299999,51.66,51.73,7877800,47.955318
"2015-06-03",52,52.27,51.669998,52.119999,5522700,48.31686
"2015-06-04",51.869999,52.18,51.57,51.720001,6230800,47.946053
"2015-06-05",51.57,52.439999,51.27,52.189999,7123200,48.381752
"2015-06-08",52,52.23,51.490002,51.529999,6320200,47.769909
"2015-06-09",51.349998,51.700001,51.099998,51.540001,5034000,47.779175
"2015-06-10",51.799999,52.860001,51.66,52.689999,8003600,48.845268
"2015-06-11",52.810001,53,52.439999,52.490002,6030200,48.659855
"2015-06-12",52.41,52.740002,52.16,52.630001,5236700,48.789646
"2015-06-15",52.23,52.459999,52.009998,52.27,5555000,48.455914
"2015-06-16",52.27,53.139999,52.200001,52.970001,6106500,49.104836
"2015-06-17",53.09,53.470001,52.720001,53.240002,6735300,49.355137
"2015-06-18",53.5,54.279999,53.400002,54.110001,10711000,50.161655
"2015-06-19",54.080002,54.439999,53.84,53.93,10609700,49.994785
"2015-06-22",54.330002,54.43,53.880001,53.900002,7100700,49.966976
"2015-06-23",54.040001,54.18,53.720001,54.119999,5679000,50.170918
"2015-06-24",53.75,53.970001,53.52,53.709999,5525000,49.79084
"2015-06-25",54.09,54.450001,54,54.07,5389900,50.124569
"2015-06-26",54.459999,54.75,54.299999,54.619999,6637200,50.634434
"2015-06-29",53.869999,54.389999,53.509998,53.549999,6534100,49.642513
"2015-06-30",54.150002,54.299999,53.139999,53.619999,9794000,49.707397
"2015-07-01",53.860001,54.209999,53.599998,53.889999,6107700,49.957703
"2015-07-02",54.029999,54.700001,53.950001,54.240002,5684700,50.282166
"2015-07-06",53.639999,54.41,53.630001,54.310001,5396400,50.347054
"2015-07-07",54.290001,54.540001,53.360001,54.380001,9462300,50.411949
"2015-07-08",53.860001,54.02,53.310001,53.389999,8139300,49.494186
"2015-07-09",54.07,54.5,53.880001,54.049999,7681000,50.106022
"2015-07-10",54.540001,54.73,54.18,54.57,8087800,50.588081
"2015-07-13",55,55.889999,54.900002,55.700001,7477200,51.635632
"2015-07-14",55.959999,56.060001,55.52,55.75,7028000,51.681976
"2015-07-15",55.919998,55.950001,55.290001,55.34,8212600,51.301907
"2015-07-16",56.060001,56.16,55.66,55.740002,7305500,51.672714
"2015-07-17",55.900002,55.900002,55.369999,55.689999,8715400,51.626358
"2015-07-20",55.73,56.740002,55.700001,56.209999,8029600,52.108414
"2015-07-21",56.380001,56.470001,55.779999,56.200001,6717500,52.099152
"2015-07-22",56.43,56.869999,56.25,56.689999,6876100,52.553391
"2015-07-23",56.98,57,56.16,56.560001,12439200,52.432877
"2015-07-24",59.119999,59.310001,57.150002,57.290001,14559700,53.109604
"2015-07-27",57.209999,57.470001,56.849998,56.98,8993500,52.822227
"2015-07-28",57.389999,57.400002,56.560001,57.139999,8689200,52.970562
"2015-07-29",57.380001,57.799999,57.139999,57.509998,8470500,53.313557
"2015-07-30",57.299999,58.150002,57.009998,58.060001,7337900,53.823425
"2015-07-31",58.439999,58.439999,57.73,57.93,6519500,53.702908
"2015-08-03",58.619999,58.959999,58.040001,58.189999,7664000,53.943935
"2015-08-04",58.25,58.720001,58.029999,58.700001,9113100,54.566765
"2015-08-05",59.150002,59.32,58.830002,59.009998,7349100,54.854931
"2015-08-06",59.130001,59.200001,57.09,57.23,11064500,53.200268
"2015-08-07",57.330002,57.360001,56.509998,57.200001,7782000,53.172375
"2015-08-10",57.290001,57.630001,55.75,56.27,12029200,52.307861
"2015-08-11",55.790001,56.439999,55.240002,56.349998,8062600,52.382229
"2015-08-12",55.689999,56.400002,54.950001,56.380001,10064400,52.410118
"2015-08-13",56.52,57.25,56.509998,56.849998,6731500,52.847015
"2015-08-14",56.950001,57.119999,56.66,57.099998,4803900,53.079418
"2015-08-17",57,57.759998,56.73,57.740002,5768400,53.674362
"2015-08-18",57.959999,58.060001,57.66,57.830002,5575400,53.758022
"2015-08-19",57.580002,58.080002,57.119999,57.59,6044200,53.534924
"2015-08-20",57,57.150002,55.77,55.810001,7470900,51.880253
"2015-08-21",54.720001,54.860001,52.599998,52.84,20211500,49.119377
"2015-08-24",48.049999,52.669998,42.049999,50.34,27158800,46.795422
"2015-08-25",52.959999,53.610001,51.049999,51.09,19659000,47.492603
"2015-08-26",52.990002,54.150002,51.27,53.959999,15517600,50.160515
"2015-08-27",54.759998,56.209999,54.41,55.950001,15987900,52.010395
"2015-08-28",55.700001,56.310001,55.200001,55.630001,7584800,51.712936
"2015-08-31",55.189999,55.470001,54.5,54.709999,7971200,50.857704
"2015-09-01",53,54.360001,52.740002,53.5,13424900,49.732899
"2015-09-02",54.5,55.290001,53.75,55.259998,9891100,51.368973
"2015-09-03",55.720001,55.759998,54.48,54.689999,7968900,50.839111
"2015-09-04",53.869999,54.57,53.84,54.279999,6994300,50.457985
"2015-09-08",55.310001,55.450001,54.529999,55.209999,8051700,51.322502
"2015-09-09",55.900002,56,54.57,54.689999,8406700,50.839111
"2015-09-10",54.34,55.689999,54.330002,55.369999,8924800,51.471237
"2015-09-11",55.189999,56.540001,55.029999,56.529999,8363100,52.549553
"2015-09-14",56.540001,56.91,56.049999,56.290001,5463900,52.326458
"2015-09-15",56.43,57.209999,56.119999,56.91,6741300,52.902794
"2015-09-16",56.830002,57.349998,56.209999,57.259998,6593400,53.228157
"2015-09-17",57.32,58.099998,57.040001,57.279999,7525300,53.246758
"2015-09-18",56.490002,57.630001,56.279999,56.84,16268000,52.83773
"2015-09-21",57.200001,57.84,56.959999,57.540001,6220100,53.488441
"2015-09-22",56.849998,57.25,56.700001,57.119999,8585100,53.098019
"2015-09-23",57.16,57.93,57.049999,57.790001,6829200,53.720837
"2015-09-24",57.380001,58.540001,57.169998,58.369999,10027300,54.259995
"2015-09-25",58.919998,58.959999,57.740002,57.990002,10627000,53.906754
"2015-09-28",58.009998,58.43,55.619999,55.77,11548100,51.843075
"2015-09-29",55.849998,56.299999,54.810001,55.720001,9392100,51.796593
"2015-09-30",56.400002,56.900002,55.610001,56.84,9799600,52.83773
"2015-10-01",56.990002,57.5,55.889999,57.48,8497100,53.432663
"2015-10-02",56.990002,58.09,56.540001,58.080002,9036800,53.990417
"2015-10-05",58.490002,59.18,58.07,59.040001,8199000,54.882828
"2015-10-06",58.82,59.139999,58.220001,58.689999,5538000,54.557465
"2015-10-07",58.619999,58.830002,57.900002,58.779999,8138300,54.641125
"2015-10-08",58.779999,59.709999,58.389999,59.459999,6834800,55.273243
"2015-10-09",59.470001,60.110001,59.299999,60.07,7969900,55.840294
"2015-10-12",60.349998,60.889999,60.040001,60.540001,6430300,56.277203
"2015-10-13",60.34,60.75,60.02,60.16,6262800,55.923954
"2015-10-14",60,60.169998,58.43,58.82,8365600,54.678314
"2015-10-15",58.950001,59.830002,58.080002,59.689999,9745900,55.487045
"2015-10-16",59.959999,60.290001,59.459999,59.93,12860800,55.710148
"2015-10-19",60.130001,61.290001,59.869999,60.970001,8117200,56.676922
"2015-10-20",61.220001,61.360001,60.560001,60.880001,6089100,56.593262
"2015-10-21",61.07,61.119999,60.16,60.529999,6055300,56.267895
"2015-10-22",60.959999,61.709999,60.169998,61.490002,9182000,57.160309
"2015-10-23",62.110001,62.799999,61.619999,62.610001,8206000,58.201447
"2015-10-26",62.98,63.84,62.970001,63.43,9751700,58.963699
"2015-10-27",63.369999,63.41,62.189999,62.709999,8973200,58.294403
"2015-10-28",63.110001,63.52,62.419998,63.509998,9627300,59.038067
"2015-10-29",63.419998,63.5,61.709999,62.5,14839100,58.099194
"2015-10-30",63.689999,64,62.259998,62.57,16822300,58.164257
"2015-11-02",63.009998,63.099998,62.119999,62.240002,8547200,57.857494
"2015-11-03",62,62.98,61.650002,62.799999,8847700,58.378067
"2015-11-04",63.040001,63.040001,61.34,61.959999,9085100,57.59721
"2015-11-05",62.169998,62.459999,62.009998,62.279999,6145000,57.894688
"2015-11-06",62.049999,62.240002,61.610001,61.970001,6616300,57.60651
"2015-11-09",61.75,61.970001,60.860001,61.34,6838300,57.205494
"2015-11-10",61.540001,62.32,61.209999,62.18,6689000,57.988869
"2015-11-11",62.549999,62.57,61.810001,61.869999,4437300,57.699768
"2015-11-12",61.34,61.650002,60.75,61.07,6793800,56.95369
"2015-11-13",60.889999,61.349998,59.610001,59.740002,8821600,55.713333
"2015-11-16",59.5,60.689999,59.5,60.68,8096600,56.589973
"2015-11-17",60.950001,61.560001,60.439999,60.549999,6695300,56.468731
"2015-11-18",60.66,61.869999,60.330002,61.799999,7215300,57.634476
"2015-11-19",61.799999,61.93,61.389999,61.459999,5154400,57.317402
"2015-11-20",61.959999,62.150002,61.580002,61.990002,8302500,57.811687
"2015-11-23",62.139999,63.189999,62.099998,62.639999,8493500,58.417866
"2015-11-24",62.060001,62.369999,61.220001,61.959999,7908200,57.783699
"2015-11-25",62.049999,62.5,62,62.189999,4549900,57.998199
"2015-11-27",62.189999,62.380001,61.93,62.18,2447900,57.988869
"2015-11-30",62.099998,62.290001,61.200001,61.389999,9863800,57.252113
"2015-12-01",61.080002,61.68,60.509998,61.369999,10910800,57.233467
"2015-12-02",61.630001,61.709999,61.119999,61.220001,6587500,57.093578
"2015-12-03",61.369999,61.450001,59.150002,59.549999,12056100,55.536148
"2015-12-04",59.860001,61.869999,59.599998,61.75,9100600,57.587856
"2015-12-07",61.75,61.950001,61.439999,61.889999,5967800,57.71841
"2015-12-08",61.689999,62.43,61.52,62.16,6664900,57.970219
"2015-12-09",61.709999,62.540001,60.82,61.18,8541600,57.056274
"2015-12-10",61.130001,62.139999,61.009998,61.869999,6623900,57.699768
"2015-12-11",60.860001,61.189999,59.599998,59.82,11489300,55.787945
"2015-12-14",60.040001,60.139999,58.610001,59.919998,13406100,55.881203
"2015-12-15",60.549999,60.68,59.970001,59.98,7842100,55.937157
"2015-12-16",60.32,60.5,59.509998,60.349998,9281800,56.282219
"2015-12-17",60.66,60.830002,59.470001,59.52,9079400,55.508163
"2015-12-18",59.200001,59.5,58.27,58.619999,18099500,54.668831
"2015-12-21",58.889999,59.619999,58.66,59.540001,7187500,55.526821
"2015-12-22",59.939999,60.07,59.279999,59.990002,6501400,55.946491
"2015-12-23",60.259998,60.369999,59.959999,60.34,4510200,56.272896
"2015-12-24",60.369999,60.509998,60.169998,60.32,2204300,56.254242
"2015-12-28",60.02,60.330002,59.580002,60.189999,4437200,56.133003
"2015-12-29",60.459999,61.32,60.349998,61.130001,5477300,57.009651
"2015-12-30",61.220001,61.400002,60.75,60.82,3973900,56.720539
"2015-12-31",60.650002,60.810001,60.02,60.029999,4960900,55.983788
"2016-01-04",58.77,58.830002,57.599998,58.259998,13521500,54.333084
"2016-01-05",58.790001,58.790001,57.98,58.650002,9617800,54.696796
"2016-01-06",57.700001,58.529999,57.639999,58.130001,8266300,54.211857
"2016-01-07",56.880001,57.91,56.16,56.689999,11140900,52.868916
"2016-01-08",57.41,57.73,56.529999,56.630001,10427000,52.812958
"2016-01-11",57,58.119999,56.779999,57.82,10757300,53.922752
"2016-01-12",58.389999,59.529999,58.18,59.459999,12375800,55.452206
"2016-01-13",59.799999,60,57.799999,57.869999,11303600,53.969379
"2016-01-14",57.509998,59.43,56.919998,58.98,11444100,55.004562
"2016-01-15",57.07,58.389999,56.75,58,15246100,54.090614
"2016-01-19",58.669998,59.389999,58.119999,58.549999,12289000,54.603546
"2016-01-20",57.57,57.959999,54.939999,56.919998,22786400,53.083412
"2016-01-21",57.84,59.380001,57.669998,59.029999,20888500,55.051193
"2016-01-22",57.549999,59.400002,57.41,59.169998,32820200,55.181755
"2016-01-25",59.360001,59.380001,57.610001,57.709999,13554300,53.820164
"2016-01-26",57.919998,58.869999,57.799999,58.610001,8898100,54.659512
"2016-01-27",58.869999,58.959999,57.259998,57.630001,12491300,53.745556
"2016-01-28",58.290001,59.419998,58,59.290001,11832400,55.293667
"2016-01-29",59.779999,60.880001,59.639999,60.77,13224400,56.673912
"2016-02-01",60.66,61.790001,60.27,61.400002,9529100,57.261452
"2016-02-02",60.66,60.900002,60.18,60.700001,9407400,56.793629
"2016-02-03",60.880001,61.130001,58.5,59.529999,12254500,55.698917
"2016-02-04",59.41,59.450001,57.990002,58.290001,13944900,54.538719
"2016-02-05",58.099998,58.200001,54.25,54.490002,24529000,50.983265
"2016-02-08",53.09,54.470001,52.630001,54.139999,21457500,50.655792
"2016-02-09",53.189999,55.290001,53.169998,54.419998,11605100,50.917786
"2016-02-10",55.279999,56.349998,55.009998,55.139999,11663900,51.591438
"2016-02-11",53.889999,55.389999,53.549999,54.919998,12106100,51.385597
"2016-02-12",55.560001,56.040001,55.040001,55.860001,8680200,52.265106
"2016-02-16",56.790001,56.849998,55.98,56.41,11594800,52.779705
"2016-02-17",56.700001,57.66,56.16,57.630001,11955200,53.921192
"2016-02-18",57.57,57.57,56.669998,56.959999,8494000,53.294308
"2016-02-19",56.919998,57.860001,56.52,57.669998,9033600,53.958622
"2016-02-22",58.630001,58.950001,58.169998,58.869999,8390700,55.08139
"2016-02-23",58.450001,58.900002,58,58.459999,7064100,54.697781
"2016-02-24",57.209999,58.349998,56.279999,58.110001,10780900,54.370308
"2016-02-25",58.459999,58.75,58,58.75,6262100,54.969124
"2016-02-26",59,59.209999,57.919998,58.34,7473400,54.58551
"2016-02-29",58.25,59.150002,58.099998,58.209999,7645100,54.463867
"2016-03-01",58.77,60.200001,58.5,60.040001,9183600,56.176105
"2016-03-02",59.830002,60,58.830002,59.560001,8856400,55.726994
"2016-03-03",59.119999,59.200001,58.200001,59.040001,8261900,55.240456
"2016-03-04",59.139999,59.189999,58.23,58.700001,8344800,54.922344
"2016-03-07",58.439999,58.669998,57.310001,58,9199100,54.267387
"2016-03-08",57.580002,58.23,57.259998,57.599998,8127400,53.893131
"2016-03-09",57.779999,57.970001,56.790001,57.07,9734600,53.397236
"2016-03-10",57.509998,57.860001,56.919998,57.52,7014500,53.818287
"2016-03-11",58.099998,58.099998,56.57,57.59,15497600,53.88377
"2016-03-14",57.580002,58.779999,57.5,58.650002,9053300,54.875557
"2016-03-15",58.32,59.16,58.169998,59.080002,7428500,55.277882
"2016-03-16",58.650002,59.82,58.650002,59.669998,8069400,55.829906
"2016-03-17",59.470001,59.98,59.369999,59.549999,7734700,55.717625
"2016-03-18",59.91,60.450001,59.43,59.700001,14313600,55.857983
"2016-03-21",59.560001,59.860001,59.02,59.099998,6487200,55.296585
"2016-03-22",59,59.549999,58.57,59.380001,8246800,55.558578
"2016-03-23",59.139999,59.400002,58.689999,58.830002,5794500,55.04398
"2016-03-24",58.700001,58.790001,58.279999,58.360001,5948300,54.604214
"2016-03-28",58.560001,59.470001,58.400002,58.959999,5791600,55.165604
"2016-03-29",58.82,59.740002,58.82,59.549999,6031400,55.717625
"2016-03-30",60,60.259998,59.509998,60.009998,5723500,56.148029
"2016-03-31",59.77,60.209999,59.68,59.700001,5622800,55.857983
"2016-04-01",59.610001,61.169998,59.41,61.02,9401100,57.093033
"2016-04-04",61.099998,61.18,60.080002,60.25,5799900,56.372585
"2016-04-05",59.880001,60.23,59.439999,60.040001,4994800,56.176105
"2016-04-06",60.02,60.91,59.91,60.830002,5667300,56.915253
"2016-04-07",60.59,61.540001,60.540001,61.169998,8239200,57.233372
"2016-04-08",61.5,61.639999,60.700001,61.040001,5064900,57.11174
"2016-04-11",61.220001,61.5,60.779999,60.900002,6103400,56.980759
"2016-04-12",58.950001,59.68,58.369999,59.5,17565800,55.670849
"2016-04-13",60.32,61.080002,59.75,60.209999,9898500,56.335159
"2016-04-14",60.259998,60.400002,59.91,60.130001,5157400,56.260307
"2016-04-15",60.240002,60.619999,60.009998,60.509998,5965300,56.615845
"2016-04-18",60.689999,61.07,60.360001,60.889999,7228600,56.971397
"2016-04-19",61.16,61.25,60.48,60.900002,7283600,56.980759
"2016-04-20",61.040001,61.43,60.849998,60.900002,5558800,56.980759
"2016-04-21",60.900002,61.099998,60.48,60.639999,12799100,56.737484
"2016-04-22",59.009998,59.099998,57.029999,57.68,29836700,53.967979
"2016-04-25",57.619999,57.959999,57.580002,57.77,8428000,54.052185
"2016-04-26",58.049999,58.669998,57.560001,57.720001,8839100,54.005402
"2016-04-27",57.509998,57.650002,56.619999,56.900002,12390800,53.238174
"2016-04-28",56.59,57.360001,56.32,56.419998,9196600,52.789063
"2016-04-29",56.02,56.43,55.290001,56.23,12133400,52.611301
"2016-05-02",56.290001,57.369999,56.110001,57.360001,8616200,53.668571
"2016-05-03",56.700001,57.060001,56.139999,56.25,7854300,52.814159
"2016-05-04",55.98,56.650002,55.799999,56.389999,6508500,52.945602
"2016-05-05",56.369999,56.77,56.009998,56.25,6215400,52.814159
"2016-05-06",55.959999,56.32,55.380001,56.310001,6378700,52.870491
"2016-05-09",56.32,56.93,56.23,56.639999,5976200,53.18034
"2016-05-10",56.849998,57.599998,56.709999,57.490002,7931200,53.978416
"2016-05-11",57.130001,57.389999,56.09,56.23,8118900,52.795383
"2016-05-12",56.57,56.790001,55.82,56.299999,6870300,52.861107
"2016-05-13",56.43,56.599998,55.73,55.82,5466000,52.410427
"2016-05-16",55.700001,55.77,55.200001,55.529999,9536200,52.138134
"2016-05-17",55.380001,55.639999,54.509998,54.880001,10530000,51.527843
"2016-05-18",54.759998,55.169998,54.380001,54.799999,7455200,51.452728
"2016-05-19",54.43,54.619999,54.189999,54.549999,7582800,51.217995
"2016-05-20",54.880001,55.369999,54.580002,54.619999,8430800,51.283714
"2016-05-23",54.619999,54.82,54.290001,54.599998,7352100,51.264942
"2016-05-24",54.740002,55.619999,54.68,55.439999,7748700,52.053631
"2016-05-25",55.200001,55.459999,54.950001,55.150002,8115500,51.781349
"2016-05-26",55.549999,55.869999,54.950001,55.290001,9451700,51.912792
"2016-05-27",55.360001,55.549999,55.099998,55.150002,6631100,51.781349
"2016-05-31",55.5,55.5,54.700001,54.889999,12044000,51.537231
"2016-06-01",54.759998,55.490002,54.720001,54.82,8761600,51.471508
"2016-06-02",54.900002,55,54.459999,54.619999,8307500,51.283714
"2016-06-03",54.709999,55.080002,54.400002,54.610001,6649200,51.274334
"2016-06-06",54.720001,55.869999,54.689999,55.59,9900900,52.194477
"2016-06-07",55.650002,56.099998,55.279999,55.299999,7173100,51.922188
"2016-06-08",55.5,55.5,54.900002,55.220001,7623900,51.847065
"2016-06-09",55.150002,55.610001,55.060001,55.580002,5927900,52.185085
"2016-06-10",54.919998,55.200001,54.5,54.869999,8118700,51.518452
"2016-06-13",54.790001,55.599998,54.759998,55.040001,7908400,51.678066
"2016-06-14",55.049999,55.580002,55.009998,55.57,8036500,52.175697
"2016-06-15",55.639999,56.09,55.27,55.349998,7447300,51.969131
"2016-06-16",54.900002,55.59,54.41,55.529999,7968000,52.138134
"2016-06-17",55.610001,55.619999,55.040001,55.310001,9503000,51.931576
"2016-06-20",55.77,56.279999,55.380001,55.380001,7286700,51.997299
"2016-06-21",55.52,56.029999,55.450001,55.810001,7445100,52.401035
"2016-06-22",55.880001,55.98,55.490002,55.610001,7215400,52.213249
"2016-06-23",55.98,56.200001,55.900002,56.130001,5569400,52.701492
"2016-06-24",54.049999,55.57,54.009998,54.68,14654700,51.340057
"2016-06-27",54.200001,54.48,53.41,53.689999,11631900,50.41053
"2016-06-28",54.099998,54.900002,53.950001,54.849998,8417000,51.499668
"2016-06-29",55.419998,56.950001,55.360001,56.740002,11103800,53.274231
"2016-06-30",56.810001,57.189999,56.52,57.119999,10215200,53.631012
"2016-07-01",57.040001,57.360001,56.849998,56.990002,8330300,53.508961
"2016-07-05",56.810001,56.959999,56.549999,56.77,7274200,53.302391
"2016-07-06",56.52,57.110001,56.32,56.75,8474200,53.283607
"2016-07-07",56.66,57,56.470001,56.91,6813300,53.433842
"2016-07-08",56.919998,57,56.360001,56.509998,12655500,53.058281
