"","MUR.Open","MUR.High","MUR.Low","MUR.Close","MUR.Volume","MUR.Adjusted"
"2002-07-10",16.645079,16.81563,16.085924,16.105354,1761000,9.841413
"2002-07-11",15.159759,15.3519,14.939551,15.302245,6136400,9.350658
"2002-07-12",15.306563,15.328152,15.006476,15.069084,2790300,9.208184
"2002-07-15",15.15544,15.17703,14.548791,14.896373,2635600,9.102646
"2002-07-16",14.898532,15.459845,14.879102,15.436097,3884300,9.432457
"2002-07-17",15.770725,16.025475,15.690846,15.889464,2736100,9.709487
"2002-07-18",15.932643,16.068653,15.727548,15.805267,2247900,9.658043
"2002-07-19",15.805267,15.826857,15.263385,15.317357,1769400,9.359896
"2002-07-22",15.252591,15.392919,14.145078,14.475389,1781400,8.845402
"2002-07-23",14.475389,14.594128,13.773747,14.02202,2053800,8.56836
"2002-07-24",14.000432,14.447323,13.814767,14.447323,2540600,8.828254
"2002-07-25",14.443006,14.654577,14.056563,14.421416,1469700,8.812419
"2002-07-26",14.669689,14.669689,13.888169,14.294042,2016300,8.734586
"2002-07-29",14.572539,15.446891,14.55095,15.414508,1425700,9.419262
"2002-07-30",15.41019,15.513817,14.917962,15.3519,976400,9.381011
"2002-07-31",17.487047,18.210276,17.16753,17.951208,10887000,10.969351
"2002-08-01",17.953367,17.953367,16.817789,16.927893,5702400,10.344041
"2002-08-02",16.936529,17.163212,16.493956,16.761658,1995400,10.242458
"2002-08-05",16.763817,17.137306,16.148533,16.19171,1526700,9.894183
"2002-08-06",16.28886,17.035837,16.28886,16.878239,1898100,10.313697
"2002-08-07",16.925734,17.268999,16.733593,17.208549,1869900,10.51554
"2002-08-08",17.230139,17.601467,17.22798,17.411486,1784200,10.639546
"2002-08-09",17.357513,18.393782,17.141623,17.918825,2675400,10.949563
"2002-08-12",17.573402,18.350605,17.454662,18.199482,1496500,11.121064
"2002-08-13",18.156303,18.285837,17.769861,17.806562,2247400,10.880962
"2002-08-14",17.940414,18.069948,17.83247,17.944733,2024100,11.217378
"2002-08-15",17.944733,18.404577,17.944733,18.335493,1892100,11.461643
"2002-08-16",18.188688,18.801813,18.177893,18.732729,1837000,11.709958
"2002-08-19",18.685234,18.713299,18.136873,18.279362,1921300,11.426559
"2002-08-20",18.277203,18.277203,17.800087,17.992228,1698000,11.247068
"2002-08-21",18.134714,18.285837,17.681347,18.285837,1088900,11.430605
"2002-08-22",18.242661,18.911917,18.231865,18.836355,2026000,11.774741
"2002-08-23",18.674438,18.86874,18.566494,18.618307,1039400,11.638432
"2002-08-26",18.618307,18.760794,18.374352,18.760794,724400,11.727502
"2002-08-27",18.901123,18.965889,18.570812,18.57513,771600,11.611443
"2002-08-28",18.350605,18.361399,17.784973,17.89076,1300600,11.183639
"2002-08-29",17.89076,18.078585,17.551813,17.972797,1672600,11.234921
"2002-08-30",17.940414,18.661486,17.940414,18.490932,1296900,11.558812
"2002-09-03",18.275043,18.275043,17.627375,17.849741,1857800,11.157995
"2002-09-04",17.864853,18.264248,17.638168,18.072107,2196400,11.297002
"2002-09-05",17.918825,18.285837,17.817358,18.052677,1292300,11.284855
"2002-09-06",18.268566,18.480139,18.091537,18.169258,938400,11.357731
"2002-09-09",18.115286,18.264248,17.875648,18.160622,861000,11.35233
"2002-09-10",18.156303,18.793179,18.080742,18.765112,1806000,11.730204
"2002-09-11",18.857944,19.013386,18.760794,18.877375,1463700,11.80038
"2002-09-12",18.844992,18.844992,18.132557,18.188688,1698000,11.369878
"2002-09-13",18.188688,18.566494,18.080742,18.518999,1059300,11.576357
"2002-09-16",18.49741,18.51684,18.171415,18.501728,671600,11.565558
"2002-09-17",18.350605,18.350605,17.746115,17.789291,1992200,11.120206
"2002-09-18",17.854059,18.132557,17.685665,18.000864,1637400,11.252462
"2002-09-19",17.886442,18.395941,17.778498,18.061312,1655900,11.290253
"2002-09-20",18.063471,18.287996,17.959845,18.044041,1449300,11.279454
"2002-09-23",18.091537,18.259932,17.594992,17.638168,1376100,11.025742
"2002-09-24",17.640327,17.640327,17.120035,17.174007,1497900,10.73559
"2002-09-25",17.422279,17.83247,17.152418,17.795769,1535000,11.124254
"2002-09-26",17.849741,18.372194,17.789291,18.372194,1302500,11.484585
"2002-09-27",18.350605,18.706821,17.854059,17.951208,1153800,11.221424
"2002-09-30",17.918825,17.936096,17.379103,17.718048,1865300,11.075673
"2002-10-01",17.8519,18.348446,17.594992,18.279362,1320500,11.426559
"2002-10-02",18.171415,18.577288,17.972797,17.972797,864300,11.234921
"2002-10-03",18.02677,18.372194,17.787132,17.858377,1222800,11.163395
"2002-10-04",17.91235,17.955526,17.314335,17.562609,1198700,10.978509
"2002-10-07",17.530224,17.825993,17.433075,17.467617,896200,10.919126
"2002-10-08",17.469776,18.791019,17.469776,18.592402,5201700,11.622242
"2002-10-09",18.523315,18.523315,17.83247,17.838947,1802300,11.151253
"2002-10-10",17.838947,18.652849,17.659758,18.652849,1785600,11.66003
"2002-10-11",18.782383,18.803972,18.439119,18.490932,1672100,11.558812
"2002-10-14",18.490932,19.283247,18.490932,19.283247,1837500,12.05409
"2002-10-15",19.710709,19.715027,19.153713,19.343697,1646600,12.091884
"2002-10-16",19.289724,19.371761,18.803972,18.870897,1040800,11.796334
"2002-10-17",19.214163,19.753885,18.920553,19.60924,2573500,12.257873
"2002-10-18",19.527203,20.034542,19.451641,19.976252,2014900,12.487293
"2002-10-21",19.645941,20.11874,19.645941,19.905008,1375200,12.44276
"2002-10-22",19.807858,19.868307,19.257339,19.583334,1839300,12.241675
"2002-10-23",19.585493,19.764681,19.37608,19.697754,849900,12.313197
"2002-10-24",19.790586,19.799223,18.836355,18.836355,1533100,11.774741
"2002-10-25",18.838514,19.030657,18.598877,18.780224,1352000,11.739648
"2002-10-28",18.834196,19.097582,18.661486,18.706821,1434000,11.693763
"2002-10-29",18.523315,18.544905,17.707254,17.83247,2797700,11.147199
"2002-10-30",17.862694,18.620466,17.843264,18.458549,3219700,11.538564
"2002-10-31",18.566494,18.609673,17.990068,18.098013,1839300,11.313193
"2002-11-01",18.119602,18.372194,18.005182,18.221071,1480800,11.390115
"2002-11-04",18.307426,18.31822,17.810881,17.897236,987000,11.18769
"2002-11-05",17.897236,18.059155,17.597151,17.918825,1786000,11.201182
"2002-11-06",17.918825,18.018135,17.547495,17.897236,1130600,11.443132
"2002-11-07",17.918825,18.307426,17.756908,17.908031,1079200,11.450032
"2002-11-08",18.02677,18.048359,17.590673,17.681347,654500,11.305094
"2002-11-11",17.638168,17.873489,17.061745,17.281952,1742500,11.049726
"2002-11-12",17.379103,17.465458,16.91494,17.033678,1695300,10.890986
"2002-11-13",17.012091,17.012091,16.278065,16.472366,2287200,10.532095
"2002-11-14",16.731434,17.120035,16.666666,17.029362,2395600,10.888232
"2002-11-15",16.975389,17.020725,16.753023,16.87608,1601700,10.790225
"2002-11-18",16.87608,17.053108,16.77677,17.007772,2221900,10.874428
"2002-11-19",17.009932,17.277634,16.947323,17.001295,1379800,10.870283
"2002-11-20",17.001295,17.769861,16.994818,17.698618,2013900,11.316133
"2002-11-21",17.677029,17.841105,17.482729,17.651123,1276500,11.285771
"2002-11-22",17.648964,17.739637,17.411486,17.586355,1210300,11.244358
"2002-11-25",18.415371,19.311312,18.415371,19.235752,5103000,12.298951
"2002-11-26",19.188255,19.188255,18.69171,18.739206,3226100,11.981467
"2002-11-27",18.739206,18.803972,18.432642,18.626944,1648000,11.909688
"2002-11-29",18.652849,18.73057,18.458549,18.510363,468700,11.835152
"2002-12-02",18.642056,18.642056,18.221071,18.426167,1300200,11.781319
"2002-12-03",18.382988,18.9443,18.382988,18.782383,2144100,12.009073
"2002-12-04",19.000431,19.000431,18.37867,18.447754,2612400,11.795122
"2002-12-05",18.603195,18.836355,18.339809,18.415371,1981100,11.774414
"2002-12-06",18.339809,18.540586,18.322538,18.512522,1374300,11.836532
"2002-12-09",18.566494,18.778065,18.121761,18.121761,1890700,11.586688
"2002-12-10",18.281519,18.452072,18.06563,18.346287,1956500,11.730247
"2002-12-11",18.177893,18.531952,18.12608,18.350605,1291800,11.733008
"2002-12-12",18.395941,18.609673,18.221071,18.501728,2381700,11.829631
"2002-12-13",18.350605,18.350605,17.780657,17.780657,3768500,11.368592
"2002-12-16",17.972797,18.348446,17.918825,18.156303,2279400,11.60877
"2002-12-17",18.14551,18.281519,17.951208,17.994387,1329300,11.505248
"2002-12-18",17.897236,18.08506,17.756908,17.983593,1128300,11.498343
"2002-12-19",18.009499,18.156303,17.737478,17.843264,1975000,11.408622
"2002-12-20",17.897236,18.091537,17.875648,18.091537,1155200,11.567361
"2002-12-23",18.205959,18.393782,18.069948,18.363558,1227000,11.741288
"2002-12-24",18.385147,18.441278,18.240501,18.275043,414500,11.684691
"2002-12-26",18.285837,18.5557,18.283678,18.404577,936100,11.767511
"2002-12-27",18.309586,18.404577,18.119602,18.119602,987500,11.585308
"2002-12-30",18.199482,18.501728,18.195164,18.348446,1182500,11.731625
"2002-12-31",18.523315,18.63126,18.139032,18.501728,1236000,11.829631
"2003-01-02",18.544905,19.041451,18.467184,19.037132,2173300,12.171955
"2003-01-03",19.006908,19.084629,18.613989,18.665804,889500,11.934531
"2003-01-06",18.739206,19.041451,18.652849,18.795338,757700,12.01736
"2003-01-07",18.566494,18.674438,17.858377,17.940414,1227700,11.470737
"2003-01-08",17.918825,18.212435,17.79361,17.944733,983100,11.473501
"2003-01-09",18.048359,18.221071,17.87133,18.095856,750100,11.570123
"2003-01-10",18.100172,18.100172,17.620897,17.746115,1257500,11.346507
"2003-01-13",17.741796,17.89292,17.301382,17.629534,1176000,11.271967
"2003-01-14",17.702936,17.810881,17.629534,17.767702,635900,11.360305
"2003-01-15",17.767702,17.797928,17.569084,17.715889,1088900,11.327181
"2003-01-16",17.784973,18.069948,17.638168,17.767702,1147800,11.360305
"2003-01-17",17.789291,18.156303,17.586355,17.664076,867300,11.294056
"2003-01-21",17.435234,17.780657,17.435234,17.702936,1088000,11.318897
"2003-01-22",17.530224,18.02677,17.310017,17.823833,1623900,11.396199
"2003-01-23",17.897236,18.048359,17.525908,17.6943,877300,11.313376
"2003-01-24",17.616581,17.616581,17.154577,17.249569,600300,11.029026
"2003-01-27",17.120035,17.132988,16.636442,16.770294,829800,10.722587
"2003-01-28",16.856649,17.232298,16.843697,17.180483,693800,10.984851
"2003-01-29",17.357513,18.087219,17.184801,18.02677,1785400,11.525947
"2003-01-30",18.12608,18.272884,17.83247,18.013817,1708500,11.517672
"2003-01-31",18.018135,18.350605,17.828152,18.221071,1297100,11.650182
"2003-02-03",18.225389,18.333334,18.039724,18.156303,558600,11.60877
"2003-02-04",18.156303,18.601036,17.962004,18.501728,855000,11.829631
"2003-02-05",18.609673,18.717617,18.406736,18.406736,1204000,11.768892
"2003-02-06",18.329016,18.998272,18.225389,18.894646,2311800,12.080857
"2003-02-07",18.898964,18.998272,18.588083,18.592402,829800,11.887607
"2003-02-10",18.592402,18.799654,18.544905,18.73057,766800,11.975947
"2003-02-11",18.782383,18.955095,18.618307,18.864422,1308500,12.061531
"2003-02-12",18.778065,18.791019,18.095856,18.117443,1039800,11.708059
"2003-02-13",18.02677,18.462868,18.009499,18.415371,822800,11.900585
"2003-02-14",18.415371,18.592402,18.316063,18.445597,682900,11.920115
"2003-02-18",18.445597,18.613989,18.372194,18.510363,506900,11.961972
"2003-02-19",18.510363,18.609673,18.329016,18.428324,599600,11.908953
"2003-02-20",18.471502,18.635578,18.458549,18.488773,880000,11.948024
"2003-02-21",18.501728,18.523315,17.962004,18.169258,2372200,11.741541
"2003-02-24",18.277203,18.976685,18.169258,18.855785,1219300,12.185194
"2003-02-25",18.855785,19.205526,18.734888,19.006908,1740000,12.282853
"2003-02-26",19.006908,19.214163,18.782383,19.019861,1014400,12.291228
"2003-02-27",19.080311,19.119171,18.445597,18.557858,1032700,11.992662
"2003-02-28",18.652849,18.803972,18.419689,18.579447,980500,12.006616
"2003-03-03",18.644215,18.696028,18.484455,18.588083,663000,12.012198
"2003-03-04",18.696028,18.747841,18.566494,18.566494,379800,11.998247
"2003-03-05",18.566494,18.998272,18.484455,18.955095,1402300,12.24937
"2003-03-06",18.976685,19.257339,18.976685,19.214163,2033400,12.416787
"2003-03-07",19.170984,19.326426,19.075993,19.287565,1314500,12.464228
"2003-03-10",19.244387,19.425734,19.110535,19.114853,964100,12.352613
"2003-03-11",19.127806,19.261658,18.467184,18.467184,1170000,11.934066
"2003-03-12",18.467184,18.467184,17.83247,18.005182,1151900,11.635509
"2003-03-13",18.009499,18.225389,17.741796,18.056995,1694800,11.668992
"2003-03-14",18.177893,18.33765,17.862694,18.044041,771900,11.660623
"2003-03-17",18.044041,18.329016,18.005182,18.225389,831600,11.777812
"2003-03-18",18.225389,18.527634,17.940414,18.501728,1355000,11.956391
"2003-03-19",18.540586,18.73057,18.458549,18.704662,1513900,12.087532
"2003-03-20",18.704662,19.205526,18.518999,19.1019,1275800,12.344245
"2003-03-21",19.214163,19.222797,18.588083,18.661486,1271400,12.059631
"2003-03-24",18.674438,18.86874,18.501728,18.657167,1249000,12.056839
"2003-03-25",18.734888,19.300518,18.734888,19.006908,881400,12.282853
"2003-03-26",19.106218,19.119171,18.898964,19.050087,1065800,12.310757
"2003-03-27",19.050087,19.425734,18.937824,19.339378,796700,12.497708
"2003-03-28",19.149395,19.689119,18.890327,19.533678,1741400,12.623267
"2003-03-31",19.516407,19.516407,19.032816,19.071676,791100,12.324708
"2003-04-01",19.075993,19.425734,19.050087,19.378239,1037700,12.522821
"2003-04-02",19.378239,19.460276,19.058722,19.248705,1123200,12.439114
"2003-04-03",19.253023,19.339378,18.898964,18.933506,687800,12.235419
"2003-04-04",18.937824,19.149395,18.933506,19.050087,508800,12.310757
"2003-04-07",19.050087,19.205526,18.657167,18.704662,1069000,12.087532
"2003-04-08",18.652849,18.652849,18.311745,18.480139,699800,11.942436
"2003-04-09",18.480139,18.696028,18.307426,18.531952,915700,11.975918
"2003-04-10",18.531952,19.106218,18.501728,18.886011,962200,12.204727
"2003-04-11",18.886011,18.890327,18.488773,18.747841,626200,12.115432
"2003-04-14",18.739206,18.933506,18.63126,18.911917,852200,12.221468
"2003-04-15",18.903282,18.903282,18.557858,18.704662,881700,12.087532
"2003-04-16",18.791019,18.950777,18.63126,18.791019,833700,12.14334
"2003-04-17",18.791019,19.119171,18.717617,19.119171,546300,12.355401
"2003-04-21",19.119171,19.248705,19.00259,19.093264,426300,12.338662
"2003-04-22",19.093264,19.183937,18.855785,19.106218,754500,12.347029
"2003-04-23",19.170984,19.205526,18.773748,18.782383,802200,12.137759
"2003-04-24",18.756477,18.933506,18.696028,18.696028,504600,12.081953
"2003-04-25",18.696028,18.700346,18.350605,18.458549,1099400,11.928484
"2003-04-28",18.480139,18.510363,18.294474,18.329016,1072500,11.844779
"2003-04-29",18.329016,18.333334,17.56045,17.646805,2462300,11.403914
"2003-04-30",17.702936,18.048359,17.616581,17.983593,2736100,11.621552
"2003-05-01",18.169258,18.696028,18.087219,18.540586,1497200,11.9815
"2003-05-02",18.674438,19.214163,18.665804,19.088947,1475000,12.335872
"2003-05-05",19.201208,19.291883,18.760794,18.86874,938600,12.193568
"2003-05-06",18.782383,18.825562,18.717617,18.76943,2258700,12.129388
"2003-05-07",18.726252,18.890327,18.717617,18.86874,1466200,12.193568
"2003-05-08",18.873056,18.993956,18.747841,18.907598,789500,12.21868
"2003-05-09",18.907598,19.47323,18.803972,19.47323,1282300,12.584208
"2003-05-12",19.386873,19.697754,19.365286,19.689119,1643200,12.855757
"2003-05-13",19.689119,20.250431,19.689119,20.116581,1755200,13.134862
"2003-05-14",20.224525,20.509499,20.215889,20.466322,1435400,13.363217
"2003-05-15",20.466322,20.725389,20.423143,20.621761,1519900,13.464713
"2003-05-16",20.755613,20.854921,20.539724,20.716753,1113900,13.526737
"2003-05-19",20.574266,20.803108,20.37133,20.379965,787600,13.306837
"2003-05-20",20.509499,20.872194,20.423143,20.738342,1541200,13.540833
"2003-05-21",20.738342,21.239206,20.699482,21.226252,1537100,13.859406
"2003-05-22",21.286701,21.390327,21.221935,21.386011,934200,13.963722
"2003-05-23",21.386011,21.442142,21.19171,21.416235,617600,13.983459
"2003-05-27",21.416235,21.917099,21.364422,21.904144,1079400,14.302025
"2003-05-28",21.891191,21.908463,21.558722,21.593264,1016200,14.099036
"2003-05-29",21.459414,21.519861,20.790155,20.83765,1227700,13.605674
"2003-05-30",20.932642,21.347151,20.932642,21.347151,1182500,13.938346
"2003-06-02",21.243523,21.653713,21.221935,21.50259,820000,14.039837
"2003-06-03",21.50259,21.645079,21.442142,21.627806,497400,14.121598
"2003-06-04",21.718481,22.137306,21.714163,22.111399,1122100,14.437354
"2003-06-05",22.020725,22.409327,21.848013,22.318653,1297100,14.572675
"2003-06-06",22.426598,22.495682,22.020725,22.020725,561100,14.378145
"2003-06-09",22.020725,22.344559,21.994818,22.046633,793200,14.395061
"2003-06-10",22.154577,22.629534,22.111399,22.629534,1206400,14.775665
"2003-06-11",22.668394,23.048359,22.564766,22.992228,1313400,15.01248
"2003-06-12",23.121761,23.246977,22.776339,23.031088,997900,15.037851
"2003-06-13",23.035406,23.216753,22.651123,22.858377,967800,14.925083
"2003-06-16",23.013817,23.048359,22.73316,22.970638,1094000,14.998377
"2003-06-17",22.970638,23.16494,22.797928,22.944733,840700,14.98147
"2003-06-18",22.905872,22.966322,22.59931,22.646805,1026200,14.786941
"2003-06-19",22.646805,22.897236,22.582039,22.759068,499700,14.860246
"2003-06-20",22.789291,22.841105,22.564766,22.715889,459000,14.832043
"2003-06-23",22.715889,22.73316,22.478411,22.677029,416600,14.806679
"2003-06-24",22.646805,22.73316,22.448187,22.594992,445500,14.753109
"2003-06-25",22.53886,22.728844,22.512953,22.586355,765600,14.747475
"2003-06-26",22.478411,22.629534,22.322971,22.417961,889800,14.637515
"2003-06-27",22.417961,22.495682,22.301382,22.435234,1112100,14.648791
"2003-06-30",22.517271,23.117443,22.430916,22.711571,1335800,14.829228
"2003-07-01",22.711571,22.828152,22.297064,22.521589,798300,14.705174
"2003-07-02",22.521589,22.53886,21.977547,22.240932,2426400,14.521926
"2003-07-03",22.240932,22.240932,22.06822,22.171848,748200,14.476819
"2003-07-07",22.366148,22.366148,21.960276,21.977547,1471500,14.34995
"2003-07-08",21.912781,22.189119,21.822107,22.042315,1681600,14.392243
"2003-07-09",21.891191,22.271156,21.891191,22.020725,1019500,14.378145
"2003-07-10",22.020725,22.020725,21.679621,21.912781,786500,14.307669
"2003-07-11",21.869602,22.189119,21.856649,22.029362,685000,14.38379
"2003-07-14",22.10708,22.141623,21.770294,21.791883,696600,14.228726
"2003-07-15",21.912781,21.912781,21.437824,21.446459,1186000,14.00319
"2003-07-16",21.567358,21.610535,21.36874,21.394646,648900,13.969358
"2003-07-17",21.394646,21.912781,21.373056,21.66235,1169800,14.144151
"2003-07-18",21.770294,21.852331,21.575993,21.783247,1075300,14.22309
"2003-07-21",21.757339,21.843697,21.6019,21.649395,626400,14.135691
"2003-07-22",21.649395,21.778929,21.571676,21.588947,709600,14.09622
"2003-07-23",21.696892,21.804836,21.252159,21.489637,966000,14.031384
"2003-07-24",21.597582,21.696892,21.273748,21.273748,453200,13.890423
"2003-07-25",21.273748,21.278065,20.984455,21.157167,1055400,13.814297
"2003-07-28",21.200346,21.23057,20.725389,20.725389,619000,13.532374
"2003-07-29",20.803108,21.226252,20.803108,21.213299,773500,13.850949
