"","MAR.Open","MAR.High","MAR.Low","MAR.Close","MAR.Volume","MAR.Adjusted"
"2002-07-08",17.646837,17.865908,17.241323,17.320562,2266400,14.464827
"2002-07-09",17.306578,17.548954,16.779877,16.779877,2568500,14.013283
"2002-07-10",17.199373,17.339207,16.192581,16.206564,7476500,13.534496
"2002-07-11",16.313768,16.933693,16.020121,16.92437,9114600,14.133954
"2002-07-12",17.129457,17.698109,17.10149,17.106152,3577000,14.285759
"2002-07-15",17.129457,17.712091,16.36038,17.152763,4319200,14.324697
"2002-07-16",17.148102,17.152763,16.709961,16.714621,2664200,13.958784
"2002-07-17",16.947676,17.031574,16.337074,16.649366,2684400,13.904293
"2002-07-18",16.430296,16.640045,16.108681,16.313768,3396400,13.624025
"2002-07-19",16.150631,16.243853,15.609946,15.787067,3409400,13.184166
"2002-07-22",15.847661,16.034103,15.10655,15.614608,3561200,13.040141
"2002-07-23",15.614608,15.824356,14.89214,15.0646,4190100,12.580819
"2002-07-24",14.84553,16.010799,14.570526,16.010799,4093300,13.371006
"2002-07-25",15.847661,15.852323,14.780274,15.045956,5750900,12.565247
"2002-07-26",15.045956,15.591302,15.008667,15.218416,2847200,12.70927
"2002-07-29",15.381554,16.420973,15.381554,16.420973,2985800,13.713555
"2002-07-30",16.080715,16.332413,15.819695,16.150631,3707700,13.487789
"2002-07-31",16.150631,16.150631,15.381554,15.614608,4703300,13.040141
"2002-08-01",15.614608,15.754439,15.288332,15.428164,4533700,12.884436
"2002-08-02",15.153161,15.157822,14.570526,14.659086,3946100,12.242163
"2002-08-05",14.677731,14.775614,14.192979,14.272217,2953000,11.919079
"2002-08-06",14.272217,14.868835,14.272217,14.752308,2665700,12.320013
"2002-08-07",15.031973,15.171805,14.412049,14.775614,3903500,12.339474
"2002-08-08",14.682392,15.36757,14.54256,15.353587,2272100,12.822155
"2002-08-09",15.050617,15.288332,14.938751,15.19045,1569400,12.685914
"2002-08-12",15.055278,15.381554,14.868835,15.339603,1886100,12.810477
"2002-08-13",15.148499,15.381554,15.004006,15.004006,2095100,12.530212
"2002-08-14",15.031973,15.031973,14.188318,14.756969,5783200,12.323905
"2002-08-15",14.756969,15.451469,14.663748,15.381554,3390600,12.84551
"2002-08-16",15.334943,15.334943,14.962056,15.036633,2337400,12.557459
"2002-08-19",15.101889,15.591302,14.868835,15.549353,2357200,12.985645
"2002-08-20",15.334943,15.67054,15.171805,15.49808,2402400,12.942828
"2002-08-21",14.915446,15.292994,14.826885,15.148499,4424000,12.650881
"2002-08-22",15.031973,15.870967,15.031973,15.870967,2859500,13.25423
"2002-08-23",15.870967,16.173937,15.847661,15.9269,3828900,13.300944
"2002-08-26",15.847661,16.006138,15.759101,15.982833,4702000,13.347658
"2002-08-27",15.964189,16.150631,15.693846,15.791728,2620200,13.188058
"2002-08-28",15.675201,15.856983,15.526047,15.572658,4252000,13.005108
"2002-08-29",15.456131,15.488758,15.10655,15.451469,7054200,12.9039
"2002-08-30",15.381554,15.684524,15.237061,15.255705,3246500,12.740413
"2002-09-03",15.255705,15.255705,14.63112,14.789597,5081500,12.351155
"2002-09-04",14.663748,15.092566,14.663748,15.031973,2097200,12.553569
"2002-09-05",14.808241,15.334943,14.682392,15.022651,3476000,12.545779
"2002-09-06",15.241721,15.484097,15.059939,15.390876,1688200,12.853298
"2002-09-09",15.092566,15.479436,14.826885,15.381554,3936600,12.84551
"2002-09-10",15.344265,15.567997,15.223077,15.484097,2556300,12.931147
"2002-09-11",15.614608,15.675201,15.0646,15.111211,3258200,12.61974
"2002-09-12",14.570526,14.766292,14.50061,14.565866,4614200,12.164308
"2002-09-13",14.565866,14.682392,14.244251,14.54256,4466500,12.144848
"2002-09-16",14.467982,14.775614,14.449338,14.733664,2767700,12.30444
"2002-09-17",14.915446,15.055278,14.495949,14.570526,3246100,12.168203
"2002-09-18",14.570526,14.570526,14.123063,14.216285,4712800,11.872369
"2002-09-19",14.146368,14.15569,13.265425,13.28873,8513000,11.097742
"2002-09-20",13.41924,13.712888,13.270085,13.33068,6340400,11.132777
"2002-09-23",13.125592,13.391273,13.046354,13.167542,3839500,11.023514
"2002-09-24",13.162881,13.162881,12.8133,12.841267,4385900,10.750373
"2002-09-25",13.064999,13.316696,12.911182,13.144237,5386000,11.004008
"2002-09-26",13.63365,14.495949,13.190847,14.495949,12981400,12.135625
"2002-09-27",14.379422,14.58917,14.081113,14.206963,4805100,11.893696
"2002-09-30",13.726871,13.726871,13.353985,13.512462,9812300,11.312279
"2002-10-01",13.694243,14.099757,13.237458,13.992553,4772000,11.71419
"2002-10-02",13.829415,13.829415,13.148898,13.237458,7351200,11.08205
"2002-10-03",13.512462,13.63365,12.678129,13.195509,7966700,11.046931
"2002-10-04",12.934488,13.209492,12.864573,13.125592,4391200,10.988397
"2002-10-07",13.051015,13.120932,12.29592,12.328548,4994300,10.321136
"2002-10-08",12.584908,13.055676,12.235327,12.799317,5952200,10.71525
"2002-10-09",12.556941,12.864573,12.356515,12.631518,6017100,10.57477
"2002-10-10",12.552279,13.377291,12.538297,13.349324,5649600,11.175699
"2002-10-11",13.703566,13.983231,13.377291,13.46119,8173500,11.269351
"2002-10-14",13.228136,13.619666,12.934488,13.526445,4748200,11.323985
"2002-10-15",14.402727,14.426033,13.983231,14.32815,4955500,11.995146
"2002-10-16",14.262895,14.332811,13.796787,13.834076,3739000,11.581523
"2002-10-17",14.262895,14.565866,14.165012,14.169674,2556700,11.862475
"2002-10-18",14.169674,14.379422,13.945942,14.029841,2387300,11.745415
"2002-10-21",13.983231,15.092566,13.913315,14.994684,6499400,12.553156
"2002-10-22",14.962056,15.288332,14.742986,14.906124,3209200,12.479016
"2002-10-23",14.682392,15.101889,14.472644,15.008667,2864800,12.564859
"2002-10-24",15.013329,15.013329,14.356116,14.421371,2930200,12.073193
"2002-10-25",14.360778,15.19511,14.356116,15.069262,2408600,12.61559
"2002-10-28",15.381554,15.521386,14.54256,14.593832,2685200,12.217569
"2002-10-29",14.477304,14.770952,14.262895,14.63112,2247400,12.248787
"2002-10-30",14.63112,14.710359,14.300183,14.570526,2201500,12.198061
"2002-10-31",14.514593,14.906124,14.365438,14.416711,1608000,12.069289
"2002-11-01",14.421371,14.924768,14.043824,14.84553,2633100,12.428285
"2002-11-04",15.302316,15.456131,15.050617,15.153161,2730200,12.685828
"2002-11-05",14.938751,15.404859,14.822225,15.199772,3946100,12.724849
"2002-11-06",15.199772,15.288332,14.84553,15.227738,1939200,12.748257
"2002-11-07",15.232399,15.474775,15.036633,15.269688,2251200,12.78338
"2002-11-08",15.153161,15.614608,15.097228,15.218416,1678800,12.740457
"2002-11-11",15.143839,15.143839,14.742986,14.742986,1598600,12.342436
"2002-11-12",14.742986,15.372231,14.309505,15.050617,2592200,12.599977
"2002-11-13",14.729003,15.288332,14.640442,14.822225,2506500,12.408776
"2002-11-14",15.148499,15.218416,14.924768,15.022651,1363200,12.576564
"2002-11-15",14.896802,15.348926,14.873496,15.344265,1479300,12.845813
"2002-11-18",15.358248,15.614608,15.199772,15.227738,2280700,12.748257
"2002-11-19",15.232399,15.49342,15.078584,15.358248,2153800,12.857519
"2002-11-20",15.358248,15.488758,15.134517,15.274349,2070000,12.787282
"2002-11-21",15.334943,15.959527,15.330281,15.912916,2071400,13.321874
"2002-11-22",15.912916,16.313768,15.661218,16.113342,2363900,13.489664
"2002-11-25",16.313768,16.943014,16.295124,16.88242,4770700,14.133517
"2002-11-26",16.733265,17.068863,16.733265,16.859116,3342800,14.114003
"2002-11-27",16.593433,16.896404,16.570127,16.873098,4191700,14.125717
"2002-11-29",16.831148,16.970982,16.616739,16.663349,872900,13.950113
"2002-12-02",16.775215,16.989626,16.574789,16.635384,2693900,13.926701
"2002-12-03",16.640045,16.640045,16.062071,16.066732,4074900,13.450645
"2002-12-04",16.066732,16.267159,15.987494,16.066732,2733100,13.450645
"2002-12-05",16.038765,16.043427,15.703168,15.782406,1551300,13.212613
"2002-12-06",15.665879,16.057409,15.614608,15.968849,2330300,13.368703
"2002-12-09",15.894272,15.987494,15.591302,15.591302,1384400,13.052627
"2002-12-10",15.595963,15.698506,15.446809,15.502742,2193200,12.978489
"2002-12-11",15.334943,15.507402,15.292994,15.381554,1223100,12.877029
"2002-12-12",15.358248,15.661218,15.288332,15.591302,1646800,13.052627
"2002-12-13",15.549353,15.549353,15.167144,15.246383,1594400,12.763869
"2002-12-16",15.227738,15.484097,15.134517,15.484097,2100200,12.962878
"2002-12-17",15.442147,15.442147,15.241721,15.283671,1482700,12.795089
"2002-12-18",15.246383,15.292994,15.036633,15.171805,1740800,12.701433
"2002-12-19",15.171805,15.661218,15.008667,15.237061,2399800,12.756063
"2002-12-20",15.241721,15.591302,15.19511,15.558675,2261300,13.025309
"2002-12-23",15.432825,15.633252,15.260365,15.274349,2218800,12.814158
"2002-12-24",15.101889,15.423503,15.101889,15.27901,747600,12.818068
"2002-12-26",15.283671,15.521386,15.251043,15.344265,996900,12.872809
"2002-12-27",15.334943,15.334943,14.985362,14.990023,1237900,12.575626
"2002-12-30",14.990023,15.218416,14.938751,15.181128,2142000,12.73595
"2002-12-31",15.19045,15.600624,15.181128,15.320959,2152100,12.853258
"2003-01-02",15.428164,15.931561,15.320959,15.861645,1927900,13.306858
"2003-01-03",15.861645,16.057409,15.824356,15.978171,1656300,13.404614
"2003-01-06",15.71249,16.253176,15.619268,15.819695,3049900,13.271661
"2003-01-07",15.703168,15.922238,15.684524,15.815034,1470300,13.267756
"2003-01-08",15.819695,15.819695,15.330281,15.637913,3506700,13.119163
"2003-01-09",15.609946,15.964189,15.609946,15.843,1193000,13.291216
"2003-01-10",15.661218,15.847661,15.661218,15.810372,888500,13.263842
"2003-01-13",15.843,15.987494,15.633252,15.707829,1429800,13.177816
"2003-01-14",15.665879,16.029444,15.661218,15.954866,1449700,13.385064
"2003-01-15",15.707829,15.71249,15.381554,15.423503,2247800,12.939283
"2003-01-16",15.432825,15.684524,15.418842,15.521386,1710000,13.021407
"2003-01-17",15.526047,15.62393,15.288332,15.297654,1920800,12.833711
"2003-01-21",15.269688,15.344265,14.696375,14.729003,2853400,12.356649
"2003-01-22",14.724341,15.125195,14.682392,14.924768,3171400,12.520881
"2003-01-23",14.971378,15.153161,14.84553,15.120533,1745600,12.685117
"2003-01-24",15.083244,15.083244,14.682392,14.868835,2407800,12.473956
"2003-01-27",14.635781,14.84553,14.356116,14.509933,2574600,12.172863
"2003-01-28",14.472644,14.58451,14.267556,14.45866,2228100,12.129848
"2003-01-29",14.192979,14.798919,14.192979,14.705697,2684200,12.337099
"2003-01-30",14.822225,14.822225,14.309505,14.32815,2240900,12.020357
"2003-01-31",14.337472,14.593832,14.281539,14.54256,2218200,12.200234
"2003-02-03",14.612475,14.784936,14.523915,14.593832,1505300,12.243247
"2003-02-04",14.407389,14.463322,14.253573,14.272217,1980200,11.973437
"2003-02-05",14.32815,14.58917,14.169674,14.183657,2396000,11.899138
"2003-02-06",14.071791,14.178996,13.978569,13.978569,3352900,11.727081
"2003-02-07",13.983231,14.183657,13.666277,13.680261,3722900,11.476817
"2003-02-10",13.684921,14.258234,13.33068,14.23959,7440300,11.946063
"2003-02-11",14.23959,14.248912,14.034502,14.169674,3337400,11.887403
"2003-02-12",14.192979,14.192979,14.006536,14.006536,3689200,11.750545
"2003-02-13",13.987891,14.006536,13.517123,13.736194,3607400,11.523746
"2003-02-14",13.712888,14.076452,13.712888,14.076452,2144300,11.809203
"2003-02-18",14.076452,14.356116,14.076452,14.309505,2051600,12.004717
"2003-02-19",14.32815,14.332811,14.141707,14.183657,1472200,11.899138
"2003-02-20",14.276878,14.332811,14.085774,14.085774,2252200,11.817022
"2003-02-21",14.085774,14.365438,14.039164,14.342134,3020800,12.032087
"2003-02-24",14.216285,14.220945,13.927298,13.93662,1582100,11.691892
"2003-02-25",13.754838,14.06713,13.750176,14.06713,2214500,11.801383
"2003-02-26",14.06713,14.099757,13.750176,13.778143,1630500,11.558935
"2003-02-27",13.750176,13.890009,13.661616,13.843398,3464400,11.613686
"2003-02-28",13.959925,14.216285,13.959925,14.085774,1314600,11.817022
"2003-03-03",14.202301,14.300183,13.969247,13.983231,1313700,11.730991
"2003-03-04",13.950603,13.992553,13.684921,13.684921,1761700,11.480732
"2003-03-05",13.712888,14.029841,13.670938,13.983231,2226100,11.730991
"2003-03-06",13.945942,13.983231,13.76416,13.796787,1622700,11.574581
"2003-03-07",13.675599,14.211623,13.610344,14.109079,3885800,11.836573
"2003-03-10",14.06713,14.06713,13.717549,13.801449,1775200,11.578493
"2003-03-11",13.801449,13.899331,13.470512,13.484495,2142000,11.31259
"2003-03-12",13.479835,13.484495,13.307374,13.447206,2393900,11.281307
"2003-03-13",13.773482,14.188318,13.666277,14.188318,2968000,11.903051
"2003-03-14",14.276878,14.379422,14.062469,14.178996,3169900,11.895228
"2003-03-17",14.081113,14.971378,13.93662,14.948073,2753200,12.540432
"2003-03-18",15.097228,15.097228,14.58917,14.798919,2337900,12.415301
"2003-03-19",14.775614,15.069262,14.775614,14.966718,2035600,12.556075
"2003-03-20",14.822225,15.418842,14.579848,15.260365,2645600,12.802424
"2003-03-21",15.58198,16.262497,15.376892,16.257835,5147500,13.639234
"2003-03-24",15.665879,15.987494,14.808241,14.850191,6241000,12.458319
"2003-03-25",15.004006,15.334943,14.878158,15.288332,2413000,12.825888
"2003-03-26",15.251043,15.344265,15.101889,15.288332,2108100,12.825888
"2003-03-27",15.19511,15.334943,14.999345,15.223077,1786700,12.771141
"2003-03-28",15.223077,15.223077,14.859513,15.19511,2129400,12.747684
"2003-03-31",14.985362,15.031973,14.775614,14.826885,2173200,12.465529
"2003-04-01",14.826885,14.89214,14.556543,14.58451,2734400,12.261756
"2003-04-02",15.078584,15.320959,14.962056,15.246383,2394700,12.818225
"2003-04-03",15.334943,15.386214,15.167144,15.241721,1334600,12.814303
"2003-04-04",15.27901,15.414181,15.185788,15.260365,1048700,12.829971
"2003-04-07",15.777745,16.169275,15.549353,15.563335,1942000,13.084697
"2003-04-08",15.544691,15.62393,15.288332,15.58198,1697700,13.10037
"2003-04-09",15.58198,15.824356,15.302316,15.302316,1890300,12.865245
"2003-04-10",15.288332,15.386214,15.19045,15.386214,2041200,12.935782
"2003-04-11",15.442147,15.637913,15.269688,15.49808,1733200,13.029834
"2003-04-14",15.614608,15.987494,15.614608,15.982833,1560200,13.437384
"2003-04-15",15.982833,16.113342,15.693846,16.113342,2681600,13.547103
"2003-04-16",16.150631,16.225208,15.866305,15.889611,3244100,13.359005
"2003-04-17",15.847661,16.27182,15.847661,16.27182,1611500,13.680345
"2003-04-21",16.27182,16.607416,16.178598,16.514194,2673000,13.884115
"2003-04-22",16.462923,16.798521,16.369701,16.779877,3101900,14.107485
"2003-04-23",16.761232,16.779877,16.546824,16.751909,2604200,14.083973
"2003-04-24",16.542162,16.635384,16.486229,16.593433,3628100,13.950734
"2003-04-25",16.546824,16.546824,16.27182,16.27182,2649800,13.680345
"2003-04-28",16.243853,16.709961,16.243853,16.546824,3317300,13.911554
"2003-04-29",16.546824,16.845131,16.341736,16.728605,3477000,14.064382
"2003-04-30",16.728605,16.873098,16.551483,16.737926,4047100,14.072219
"2003-05-01",16.733265,16.742588,16.388346,16.607416,1913700,13.962491
"2003-05-02",16.313768,16.970982,16.267159,16.933693,2712900,14.236812
"2003-05-05",17.050219,17.250645,16.87776,17.241323,1946700,14.49544
"2003-05-06",17.287933,17.805313,17.180729,17.674803,3057800,14.859888
"2003-05-07",17.604887,17.707432,17.451071,17.581581,2754700,14.781516
"2003-05-08",17.413782,17.446411,17.148102,17.245985,1653800,14.499365
"2003-05-09",17.292595,17.418444,17.036236,17.418444,2142600,14.64435
"2003-05-12",17.315901,17.921841,17.232,17.786669,2177900,14.953938
"2003-05-13",17.786669,17.786669,17.502344,17.670143,1803200,14.855968
"2003-05-14",17.674803,17.712091,17.348528,17.367172,2097400,14.601254
"2003-05-15",17.44175,17.539633,17.385817,17.479038,2420900,14.695297
"2003-05-16",17.4837,17.548954,17.245985,17.399799,2236400,14.628681
"2003-05-19",17.479038,17.497683,17.082846,17.087507,3296800,14.366121
"2003-05-20",17.152763,17.371834,16.873098,17.05488,2866000,14.338692
"2003-05-21",17.017591,17.106152,16.849792,16.96632,1643200,14.264236
"2003-05-22",16.980303,17.166746,16.849792,17.036236,1741900,14.323016
"2003-05-23",17.036236,17.073524,16.896404,17.040897,963100,14.326936
"2003-05-27",16.96632,17.586243,16.933693,17.586243,1523000,14.785426
"2003-05-28",17.562937,17.931162,17.474377,17.931162,2682500,15.075413
"2003-05-29",17.917179,18.052351,17.726076,17.823957,2414600,14.985287
"2003-05-30",17.823957,18.341337,17.823957,18.22481,2360900,15.322303
"2003-06-02",18.1782,18.411253,18.112944,18.201506,1452900,15.302712
"2003-06-03",18.238794,18.238794,17.926502,18.038368,1883800,15.165546
"2003-06-04",18.038368,18.271421,18.005739,18.234133,2424100,15.330134
"2003-06-05",18.1782,18.387949,18.070995,18.373964,2672000,15.4477
"2003-06-06",18.57439,18.849394,18.490492,18.551086,2913800,15.59661
"2003-06-09",18.425238,18.481169,18.098961,18.164217,1336800,15.271354
"2003-06-10",18.1782,18.425238,18.1782,18.313372,1032600,15.396753
"2003-06-11",18.206165,18.392609,18.103622,18.364643,1824600,15.439858
"2003-06-12",18.332016,18.332016,18.038368,18.322693,2220100,15.404587
"2003-06-13",18.383287,18.406593,17.921841,18.080317,3170700,15.200818
"2003-06-16",18.1782,18.481169,18.1782,18.481169,1381400,15.537827
"2003-06-17",18.481169,18.481169,18.182861,18.280743,1615100,15.369319
"2003-06-18",18.108284,18.229471,17.968451,18.164217,1899800,15.271354
"2003-06-19",18.201506,18.248116,17.707432,17.716753,2864100,14.895158
"2003-06-20",17.754042,18.057013,17.707432,17.884552,3223700,15.03623
"2003-06-23",17.684126,17.875229,17.600225,17.688787,2027800,14.900768
"2003-06-24",17.758703,17.907858,17.632854,17.828619,1872500,15.018558
"2003-06-25",17.754042,17.987095,17.674803,17.721415,1502300,14.928257
"2003-06-26",17.79133,18.015062,17.754042,17.982435,3345000,15.148133
"2003-06-27",17.982435,18.201506,17.805313,17.87989,2079700,15.061754
"2003-06-30",17.921841,18.084978,17.898535,17.907858,1836000,15.085311
"2003-07-01",17.712091,17.926502,17.553616,17.926502,2089600,15.101021
"2003-07-02",17.935823,18.061672,17.809975,18.00108,1839200,15.163841
"2003-07-03",17.926502,18.1782,17.842602,17.991756,921000,15.155985
"2003-07-07",18.075657,18.504475,18.070995,18.294727,1931000,15.411207
"2003-07-08",18.285404,18.546425,18.238794,18.504475,1224300,15.587892
"2003-07-09",18.504475,18.611679,18.182861,18.597696,1907300,15.66642
"2003-07-10",18.597696,18.597696,18.182861,18.290066,1707100,15.407277
"2003-07-11",18.285404,18.555746,18.285404,18.48583,1346000,15.572191
"2003-07-14",18.597696,18.686256,18.276083,18.39727,1613200,15.497583
"2003-07-15",18.621002,18.78414,18.457865,18.513798,2314900,15.595745
"2003-07-16",18.551086,18.593035,18.248116,18.383287,1463400,15.48581
"2003-07-17",18.401932,18.434559,17.772686,17.819296,2260800,15.010711
"2003-07-18",18.005739,18.126928,17.907858,18.098961,1680700,15.246297
"2003-07-21",18.098961,18.098961,17.688787,17.814636,2385100,15.006787
"2003-07-22",17.931162,18.238794,17.917179,18.206165,2313000,15.336599
