"","EL.Open","EL.High","EL.Low","EL.Close","EL.Volume","EL.Adjusted"
"2007-11-21",21.35,21.459999,21.07,21.115,2165800,16.894592
"2007-11-23",21.23,21.26,20.955,20.975,1111800,16.782572
"2007-11-26",20.959999,21.309999,20.924999,21.08,3045600,16.866583
"2007-11-27",21.145,21.465,20.969999,21.174999,3852800,16.942596
"2007-11-28",21.375,22.049999,21.209999,22.049999,2932200,17.642708
"2007-11-29",21.895,22,21.674999,21.905001,2333600,17.526686
"2007-11-30",22.01,22.485001,22.01,22.440001,3058800,17.954762
"2007-12-03",22.34,22.450001,21.690001,21.809999,3174200,17.450678
"2007-12-04",21.809999,22.195,21.629999,21.870001,2265000,17.498682
"2007-12-05",21.93,22.02,21.59,21.76,1971800,17.859819
"2007-12-06",21.75,21.754999,21.440001,21.6,1879000,17.728491
"2007-12-07",21.465,21.860001,21.18,21.780001,4457000,17.876234
"2007-12-10",21.875,22.094999,21.690001,22.01,2447200,18.06501
"2007-12-11",22,22.4,21.645,21.74,2058200,17.843405
"2007-12-12",22.27,22.355,21.879999,22.235001,3052800,18.249687
"2007-12-13",22.059999,22.174999,21.905001,22.125,1615400,18.159395
"2007-12-14",22.115,22.115,21.555,21.65,3023400,17.769537
"2007-12-17",21.5,21.530001,21.219999,21.389999,2906200,17.556129
"2007-12-18",21.5,21.67,21.025,21.610001,3403000,17.736704
"2007-12-19",21.73,21.959999,21.41,21.705,3385200,17.814682
"2007-12-20",21.73,22.129999,21.674999,22.120001,2279400,18.155291
"2007-12-21",22.34,22.545,22.120001,22.475,3117000,18.446669
"2007-12-24",22.5,22.645,22.110001,22.285,766400,18.290714
"2007-12-26",22.190001,22.34,22.02,22.17,2498200,18.196333
"2007-12-27",22.045,22.24,21.75,21.895,1802200,17.970623
"2007-12-28",22.174999,22.174999,21.754999,21.905001,824400,17.978828
"2007-12-31",21.9,21.934999,21.705,21.805,976800,17.896755
"2008-01-02",21.790001,21.809999,21.334999,21.559999,1783800,17.695667
"2008-01-03",21.665001,21.860001,21.565001,21.625,2526600,17.749016
"2008-01-04",21.465,21.67,20.754999,20.934999,6541200,17.18269
"2008-01-07",21.02,21.02,20.655001,20.965,3374200,17.207312
"2008-01-08",21.055,21.219999,20.825001,20.92,3258800,17.170376
"2008-01-09",20.965,21.030001,20.6,20.98,3851400,17.219624
"2008-01-10",20.84,21.09,20.674999,20.91,3501600,17.162167
"2008-01-11",20.754999,20.879999,19.379999,19.379999,9338800,15.906406
"2008-01-14",19.344999,19.719999,18.924999,19.290001,4684600,15.832535
"2008-01-15",19.110001,19.190001,18.629999,19.02,6417400,15.610928
"2008-01-16",19.5,19.99,19.125,19.389999,4908800,15.91461
"2008-01-17",19.5,19.645,19,19.17,4937200,15.73404
"2008-01-18",19.360001,19.575001,19.035,19.385,4722000,15.910507
"2008-01-22",18.584999,19.785,18.514999,19.605,5203400,16.091074
"2008-01-23",19.075001,20.625,18.879999,20.545,6719800,16.862591
"2008-01-24",20.504999,20.504999,19.43,19.540001,5114600,16.037725
"2008-01-25",19.605,20.105,19.375,19.620001,3646000,16.103382
"2008-01-28",19.719999,19.950001,19.32,19.92,3155800,16.349615
"2008-01-29",21.115,21.625,20.49,20.6,4823200,16.907726
"2008-01-30",20.514999,20.719999,20.264999,20.32,2927600,16.677916
"2008-01-31",20.014999,21.58,20.014999,21.110001,6723200,17.326323
"2008-02-01",22.620001,22.924999,21.799999,22.415001,10642600,18.397423
"2008-02-04",22.57,22.75,21.969999,22.045,6152400,18.093739
"2008-02-05",21.754999,22.08,21.27,21.594999,6911200,17.724396
"2008-02-06",21.77,22.285,21.67,21.799999,4799800,17.892647
"2008-02-07",21.725,22.32,21.610001,22.139999,5035400,18.171707
"2008-02-08",22.094999,22.1,21.615,21.775,2485800,17.872129
"2008-02-11",21.775,22.014999,21.674999,21.924999,2569200,17.995247
"2008-02-12",22.025,22.235001,21.745001,21.92,3950600,17.991138
"2008-02-13",22.16,22.295,21.875,21.950001,2261000,18.015766
"2008-02-14",22,22.02,21.735001,21.754999,3542200,17.855713
"2008-02-15",21.639999,21.834999,21.559999,21.725,2422600,17.831097
"2008-02-19",21.995001,21.995001,21.184999,21.305,3066000,17.486368
"2008-02-20",21.105,21.195,20.885,21.02,3701200,17.25246
"2008-02-21",21.075001,21.305,20.895,20.959999,2412600,17.203207
"2008-02-22",20.965,21.25,20.745001,21.25,2065000,17.441231
"2008-02-25",21.245001,21.684999,21.205,21.525,3002200,17.666941
"2008-02-26",21.424999,21.865,21.41,21.76,1835200,17.859819
"2008-02-27",21.674999,22.065001,21.530001,21.625,4622400,17.749016
"2008-02-28",21.379999,21.625,21.34,21.424999,1538200,17.58486
"2008-02-29",21.23,21.395,21.014999,21.290001,3173400,17.474064
"2008-03-03",21.219999,21.719999,21.209999,21.715,3226800,17.822886
"2008-03-04",21.5,21.719999,21.459999,21.645,4335600,17.765434
"2008-03-05",21.48,22.110001,21.48,22,3630200,18.056799
"2008-03-06",21.9,21.924999,21.75,21.799999,5072800,17.892647
"2008-03-07",21.780001,21.995001,21.52,21.865,4275800,17.946003
"2008-03-10",21.985001,22.129999,21.825001,22.030001,3629600,18.081429
"2008-03-11",22.25,22.495001,22.01,22.485001,4130400,18.454868
"2008-03-12",22.49,22.825001,22.465,22.555,2544000,18.512325
"2008-03-13",22.385,22.870001,22.34,22.775,3849800,18.6929
"2008-03-14",22.889999,22.889999,21.995001,22.165001,4325800,18.192228
"2008-03-17",21.684999,22.334999,21.555,22.155001,3933000,18.184021
"2008-03-18",22.469999,22.68,22.235001,22.68,2745600,18.614923
"2008-03-19",22.9,22.9,22.215,22.245001,3540800,18.257887
"2008-03-20",22.275,22.674999,22.075001,22.66,3906000,18.598509
"2008-03-24",22.75,22.77,22.584999,22.65,2922200,18.590298
"2008-03-25",22.620001,22.68,22.389999,22.52,2570400,18.483597
"2008-03-26",22.4,22.639999,22.33,22.6,2026800,18.549263
"2008-03-27",22.825001,23.33,22.735001,22.879999,4950800,18.779076
"2008-03-28",23.01,23.09,22.235001,22.639999,3701800,18.582092
"2008-03-31",22.950001,23.094999,22.785,22.924999,3228400,18.816008
"2008-04-01",23.23,23.700001,22.860001,23.700001,5184200,19.452103
"2008-04-02",23.719999,23.82,23.4,23.485001,2900000,19.27564
"2008-04-03",23.514999,23.985001,23.25,23.885,3399000,19.603943
"2008-04-04",23.9,23.9,22.795,23.635,2492000,19.398754
"2008-04-07",23.280001,23.379999,22.879999,23.01,4644400,18.885773
"2008-04-08",22.885,23.075001,22.885,23.055,2343800,18.922709
"2008-04-09",22.5,22.67,21.945,22.32,5496000,18.319452
"2008-04-10",22.48,22.809999,22.385,22.719999,3339800,18.647753
"2008-04-11",22.610001,22.834999,22.525,22.690001,2923800,18.623127
"2008-04-14",22.76,23.040001,22.719999,22.969999,1781400,18.852945
"2008-04-15",22.959999,23.049999,22.315001,22.485001,3628600,18.454868
"2008-04-16",22.65,22.73,22.02,22.379999,4148800,18.368692
"2008-04-17",22.415001,22.415001,21.98,22.295,3354400,18.298927
"2008-04-18",22.5,22.575001,22.075001,22.174999,2532000,18.200434
"2008-04-21",22.174999,22.285,22.025,22.209999,1619200,18.229162
"2008-04-22",22.195,22.299999,21.915001,22.094999,2515600,18.134775
"2008-04-23",22.105,22.18,21.965,22,1975000,18.056799
"2008-04-24",22.1,22.754999,22.09,22.565001,2216200,18.520531
"2008-04-25",22.709999,22.825001,22.51,22.825001,2099800,18.733931
"2008-04-28",22.725,23.049999,22.485001,22.955,1699800,18.840637
"2008-04-29",22.865,23.315001,22.83,23.195,2781200,19.037617
"2008-04-30",23.120001,23.219999,22.805,22.805,3314400,18.717522
"2008-05-01",22.805,22.805,22.365,22.625,3312000,18.569775
"2008-05-02",22.620001,22.635,22,22.165001,5724800,18.192228
"2008-05-05",22.184999,22.77,22.065001,22.700001,5601000,18.631338
"2008-05-06",22.985001,24.475,22.969999,24.334999,11658600,19.973284
"2008-05-07",24.299999,24.469999,23.559999,23.815001,6023800,19.546492
"2008-05-08",23.995001,24,23.504999,23.905001,2923400,19.620359
"2008-05-09",23.67,24.16,23.584999,24.040001,3871600,19.731163
"2008-05-12",24.02,24.415001,23.875,24.375,2507600,20.006115
"2008-05-13",24.34,24.545,24.025,24.34,4469800,19.977386
"2008-05-14",24.315001,24.370001,23.889999,23.924999,3754600,19.636778
"2008-05-15",24,24.190001,23.73,24.125,2642000,19.800922
"2008-05-16",23.995001,24.48,23.775,24.025,1855200,19.718851
"2008-05-19",23.985001,24.275,23.844999,23.950001,2534200,19.657299
"2008-05-20",23.785,24.049999,23.59,23.635,1790200,19.398754
"2008-05-21",23.75,23.879999,23.375,23.424999,2295800,19.226395
"2008-05-22",23.225,23.785,23.225,23.65,2271200,19.411064
"2008-05-23",23.57,23.6,23.264999,23.27,1395600,19.099171
"2008-05-27",23.26,23.709999,23.26,23.475,1341000,19.267426
"2008-05-28",23.475,23.530001,23.309999,23.389999,1289600,19.197668
"2008-05-29",23.395,24.370001,23.24,23.9,3327000,19.616251
"2008-05-30",23.855,23.975,23.76,23.799999,2192400,19.534176
"2008-06-02",23.805,23.855,23.450001,23.58,1511000,19.353611
"2008-06-03",23.684999,23.684999,23.325001,23.5,2456800,19.287951
"2008-06-04",23.475,23.635,23.315001,23.535,3128600,19.316675
"2008-06-05",23.48,23.985001,23.424999,23.815001,1608800,19.546492
