"","CAG.Open","CAG.High","CAG.Low","CAG.Close","CAG.Volume","CAG.Adjusted"
"2014-05-29",24.622568,25.136187,24.568094,25.035019,4034600,21.514338
"2014-05-30",24.980545,25.159533,24.918287,25.136187,3151400,21.60128
"2014-06-02",25.143969,25.143969,24.933851,25.003891,4372300,21.487591
"2014-06-03",24.980545,25.097277,24.871595,25.050583,3109800,21.527718
"2014-06-04",25.003891,25.276264,24.980545,25.190662,3627200,21.648096
"2014-06-05",25.22179,25.361868,25.151751,25.276264,2493900,21.721653
"2014-06-06",25.2607,25.447472,25.167315,25.447472,2594200,21.868792
"2014-06-09",25.392996,25.501945,25.268482,25.33074,3423200,21.768476
"2014-06-10",25.400778,25.400778,25.081713,25.268482,2832900,21.714972
"2014-06-11",25.206226,25.229572,24.957199,25.081713,2788000,21.554468
"2014-06-12",25.050583,25.105059,24.949417,25.081713,2957200,21.554468
"2014-06-13",25.066149,25.291828,24.972763,25.291828,3352600,21.735033
"2014-06-16",25.237354,25.517509,25.073931,25.517509,3183400,21.928978
"2014-06-17",25.424124,25.564203,25.36965,25.564203,5713700,21.969103
"2014-06-18",24.389105,24.396887,23.486382,23.712063,21615200,20.37743
"2014-06-19",23.43969,23.571985,22.70039,22.863813,19736300,19.64847
"2014-06-20",22.677042,22.723736,22.311283,22.420233,18941600,19.267271
"2014-06-23",22.420233,22.638132,22.342413,22.435797,9949300,19.280649
"2014-06-24",22.412451,22.474709,22.326849,22.428015,8442400,19.273958
"2014-06-25",22.389105,22.428015,22.256809,22.357977,9230500,19.213772
"2014-06-26",22.66926,22.793774,22.334631,22.544746,10657600,19.374271
"2014-06-27",22.529182,23.081713,22.513618,23.058365,14712000,19.815666
"2014-06-30",22.887159,23.175097,22.708172,23.097277,8767000,19.849106
"2014-07-01",23.136187,23.447472,23.050583,23.416342,7524700,20.123299
"2014-07-02",23.416342,23.766537,23.346304,23.750973,10841900,20.410872
"2014-07-03",23.750973,24.319067,23.743191,24.178988,8837500,20.77869
"2014-07-07",24.10895,24.210117,24.062256,24.163424,7349300,20.765318
"2014-07-08",24.07004,24.194553,23.828794,23.844358,6016200,20.491123
"2014-07-09",23.92996,23.984436,23.750973,23.782101,5937800,20.437618
"2014-07-10",23.657587,23.859922,23.579767,23.743191,4520100,20.404181
"2014-07-11",23.758755,23.898832,23.688717,23.805447,3774800,20.457678
"2014-07-14",23.867704,24.077822,23.712063,24.03891,9034800,20.658314
"2014-07-15",23.976654,24.171206,23.953308,24.085604,8777100,20.698442
"2014-07-16",24.085604,24.14786,23.953308,24.031128,4417800,20.651623
"2014-07-17",23.922178,23.953308,23.727627,23.743191,3819200,20.404181
"2014-07-18",23.782101,24,23.680933,23.867704,4091900,20.511189
"2014-07-21",23.883268,23.992218,23.719845,23.85214,5329600,20.497812
"2014-07-22",23.85214,23.976654,23.719845,23.828794,3558600,20.477751
"2014-07-23",23.883268,24.233463,23.789883,24.186769,8177800,20.785379
"2014-07-24",24.023346,24.163424,23.797665,24.140078,6720100,20.96192
"2014-07-25",24.031128,24.225681,23.992218,24.186769,5094500,21.002464
"2014-07-28",24.171206,24.233463,24.054474,24.077822,4506400,20.90786
"2014-07-29",24.093386,24.202335,23.828794,23.836576,5398700,20.698378
"2014-07-30",23.914396,23.92996,23.626459,23.743191,7035800,20.617287
"2014-07-31",23.595331,23.595331,23.346304,23.447472,5429500,20.360498
"2014-08-01",23.43969,23.665369,23.268482,23.649805,7171700,20.536196
"2014-08-04",23.533073,23.867704,23.470818,23.836576,5038200,20.698378
"2014-08-05",23.774319,23.92996,23.680933,23.735409,5721800,20.610527
"2014-08-06",23.696499,24.085604,23.680933,23.953308,4659100,20.799744
"2014-08-07",24.085604,24.202335,23.875486,23.968872,4088200,20.813253
"2014-08-08",23.992218,24.101168,23.859922,24.093386,3108400,20.921379
"2014-08-11",24.077822,24.474709,24.03891,24.459145,6157000,21.238981
"2014-08-12",24.389105,24.505836,24.295719,24.459145,3523500,21.238981
"2014-08-13",24.459145,24.490273,24.357977,24.474709,3521900,21.252495
"2014-08-14",24.513618,24.817122,24.498055,24.801556,3035400,21.536308
"2014-08-15",24.848249,24.933851,24.583658,24.731518,3680300,21.475492
"2014-08-18",24.817122,24.840467,24.70039,24.817122,2691900,21.549824
"2014-08-19",24.848249,24.933851,24.793774,24.817122,2753300,21.549824
"2014-08-20",24.793774,24.996109,24.747082,24.918287,2702600,21.637676
"2014-08-21",24.980545,25.151751,24.964981,25.019455,3147000,21.725525
"2014-08-22",25.042801,25.097277,24.770428,24.785992,2168500,21.522795
"2014-08-25",24.856031,25.003891,24.848249,24.988327,1582000,21.698494
"2014-08-26",24.980545,25.073931,24.793774,24.801556,1989400,21.536308
"2014-08-27",24.863813,25.035019,24.856031,25.003891,2334900,21.712009
"2014-08-28",24.902723,25.019455,24.848249,25.003891,2160900,21.712009
"2014-08-29",24.996109,25.073931,24.941635,25.058365,2160900,21.759315
"2014-09-02",25.050583,25.097277,24.840467,24.988327,2781600,21.698494
"2014-09-03",25.097277,25.291828,25.035019,25.229572,3656700,21.907978
"2014-09-04",25.198444,25.377432,25.182878,25.252918,3140700,21.928249
"2014-09-05",25.214008,25.29961,25.081713,25.29961,1894900,21.968796
"2014-09-08",25.29961,25.587549,25.276264,25.424124,2940800,22.076914
"2014-09-09",25.354086,25.431906,25.268482,25.284046,2674400,21.955282
"2014-09-10",25.291828,25.307392,25.066149,25.2607,2763900,21.935009
"2014-09-11",25.245136,25.40856,25.175097,25.291828,2810600,21.962042
"2014-09-12",25.315176,25.33074,25.058365,25.167315,2229200,21.85392
"2014-09-15",25.159533,25.198444,25.011673,25.175097,4622900,21.860676
"2014-09-16",25.167315,25.2607,25.089495,25.190662,3609800,21.874191
"2014-09-17",25.105059,25.159533,24.645914,24.910505,5806200,21.630919
"2014-09-18",25.836576,26.186769,25.190662,26.054474,12623400,22.624279
"2014-09-19",26.178988,26.420233,26.093386,26.155642,7676800,22.712122
"2014-09-22",26.077822,26.217899,26.007782,26.093386,6370000,22.658066
"2014-09-23",26.07004,26.07004,25.758755,25.789883,5579300,22.394522
"2014-09-24",25.789883,26.077822,25.789883,26.07004,2549800,22.637796
"2014-09-25",26.007782,26.007782,25.556419,25.564203,3362500,22.198553
"2014-09-26",25.634241,25.96109,25.634241,25.867704,2229200,22.462097
"2014-09-29",25.680933,25.750973,25.571985,25.665369,2862300,22.286404
"2014-09-30",25.735409,25.859922,25.603113,25.712063,3477800,22.326944
"2014-10-01",25.719845,25.85214,25.587549,25.743191,4404200,22.353981
"2014-10-02",25.642023,25.680933,25.22179,25.501945,4104400,22.144493
"2014-10-03",25.571985,25.968872,25.470818,25.937744,8138800,22.522917
"2014-10-06",25.953308,26.249027,25.875486,26.217899,4546400,22.766184
"2014-10-07",26.155642,26.443581,25.906614,25.906614,4986800,22.495884
"2014-10-08",25.96109,26.357977,25.92996,26.350195,3852000,22.881063
"2014-10-09",26.264591,26.957199,26.140078,26.342413,6854500,22.874308
"2014-10-10",26.319067,26.59144,26.054474,26.07004,4005900,22.637796
"2014-10-13",26.031128,26.140078,25.774319,25.797665,3290300,22.401278
"2014-10-14",25.89105,26.256809,25.875486,26.132296,4153100,22.691854
"2014-10-15",25.945526,26.241245,25.556419,26.163424,8021300,22.718882
"2014-10-16",25.875486,26.163424,25.688717,25.906614,5824900,22.495884
"2014-10-17",26.023346,26.217899,25.735409,26.186769,5984100,22.739157
"2014-10-20",26.093386,26.723736,26.093386,26.66926,8332700,23.158127
"2014-10-21",26.66926,26.692608,26.350195,26.490273,5264900,23.002697
"2014-10-22",26.482491,26.840467,26.459145,26.583658,2906200,23.083794
"2014-10-23",26.638132,26.653696,26.350195,26.474709,2817400,22.989183
"2014-10-24",26.513618,26.638132,26.443581,26.614786,2197600,23.110821
"2014-10-27",26.575876,26.645914,26.435797,26.505836,1893100,23.016218
"2014-10-28",26.59144,26.770428,26.536964,26.708172,3226200,23.191914
"2014-10-29",26.505836,26.505836,25.836576,26.124514,5423700,22.899445
"2014-10-30",26.14786,26.505836,25.992218,26.404669,4508100,23.145014
"2014-10-31",26.684824,26.747082,26.575876,26.731518,4208500,23.431511
"2014-11-03",26.63035,26.832685,26.59144,26.809338,3261400,23.499731
"2014-11-04",26.832685,26.863813,26.70039,26.731518,3605500,23.431511
"2014-11-05",26.949417,26.949417,26.575876,26.747082,3809300,23.445156
"2014-11-06",26.762646,27.042801,26.7393,27.042801,4904200,23.704369
"2014-11-07",26.848249,27.175097,26.638132,26.941635,5424400,23.615692
"2014-11-10",26.949417,27.035019,26.762646,26.871595,2991200,23.554298
"2014-11-11",26.793774,26.793774,26.544746,26.614786,2555000,23.329189
"2014-11-12",26.614786,27.003891,26.513618,26.964981,3797900,23.636158
"2014-11-13",26.980545,27.190662,26.910505,27.027237,2558900,23.690727
"2014-11-14",27.019455,27.151751,26.918287,27.027237,2067600,23.690727
"2014-11-17",27.011673,27.198444,27.003891,27.198444,2462500,23.840799
"2014-11-18",27.214008,27.750973,27.042801,27.743191,5559800,24.318298
"2014-11-19",27.719845,27.945526,27.548637,27.680933,4487200,24.263725
"2014-11-20",27.603113,27.821012,27.587549,27.657587,2709800,24.243259
"2014-11-21",27.821012,27.89105,27.571985,27.634241,2633900,24.222797
"2014-11-24",27.719845,27.813231,27.564203,27.587549,2276100,24.181868
"2014-11-25",27.626459,27.789883,27.587549,27.634241,4582400,24.222797
"2014-11-26",27.618677,27.906614,27.618677,27.898832,1963300,24.454723
"2014-11-28",28,28.466927,27.953308,28.420233,1677500,24.911757
"2014-12-01",28.287937,28.677042,28.241245,28.334631,2343500,24.83672
"2014-12-02",28.342413,28.7393,28.334631,28.653696,3557200,25.116402
"2014-12-03",28.544746,28.708172,28.256809,28.5214,4281100,25.000443
"2014-12-04",28.505836,28.63035,28.311283,28.412451,2379300,24.904934
"2014-12-05",28.326849,28.785992,28.326849,28.785992,3480900,25.232365
"2014-12-08",28.70039,28.933851,28.638132,28.824903,4012000,25.266468
"2014-12-09",28.599222,28.848249,28.412451,28.77821,2517100,25.225536
"2014-12-10",28.77821,28.824903,28.389105,28.638132,5207300,25.10276
"2014-12-11",28.747082,29.151751,28.638132,29.019455,4074400,25.437006
"2014-12-12",28.793774,29.011673,28.575876,28.583658,3321000,25.055012
"2014-12-15",28.770428,28.832685,28.342413,28.529182,3104800,25.007254
"2014-12-16",28.459145,28.964981,28.357977,28.443581,3184100,24.932224
"2014-12-17",28.544746,28.871595,28.373541,28.871595,3908500,25.3074
"2014-12-18",27.704281,28.482491,27.291828,28.466927,8219300,24.952684
"2014-12-19",28.428015,28.910505,28.412451,28.684824,8594200,25.143686
"2014-12-22",28.66926,28.902723,28.404669,28.684824,3313600,25.143686
"2014-12-23",28.747082,28.887159,28.66926,28.7393,3053500,25.191437
"2014-12-24",28.723736,28.856031,28.653696,28.684824,1534400,25.143686
"2014-12-26",28.747082,28.863813,28.638132,28.684824,1067000,25.143686
"2014-12-29",28.607004,28.832685,28.583658,28.7393,1505100,25.191437
"2014-12-30",28.747082,28.926069,28.63035,28.645914,1843800,25.109577
"2014-12-31",28.762646,28.785992,28.202335,28.233463,2421700,24.748039
"2015-01-02",28.186769,28.241245,27.867704,27.875486,5126300,24.434265
"2015-01-05",27.789883,28.023346,27.564203,27.571985,5400200,24.168221
"2015-01-06",27.680933,27.743191,27.167315,27.29961,5229000,23.929478
"2015-01-07",27.43969,27.976654,27.431906,27.945526,3124000,24.495659
"2015-01-08",28.093386,28.56031,28.054474,28.552528,4154000,25.027725
"2015-01-09",28.552528,28.59144,28.10895,28.202335,2851500,24.720764
"2015-01-12",27.945526,28.171206,27.712063,27.766537,2636000,24.338762
"2015-01-13",27.914396,28.155642,27.657587,27.875486,3068800,24.434265
"2015-01-14",27.688717,27.758755,27.424124,27.634241,3200100,24.222797
"2015-01-15",27.704281,28.5214,27.673151,28.280155,7760200,24.788975
"2015-01-16",28.233463,28.451363,28.03891,28.194553,3882100,24.713938
"2015-01-20",28.233463,28.334631,27.937744,28.225681,3107000,24.74122
"2015-01-21",28.178988,28.357977,27.992218,28.202335,3334000,24.720764
"2015-01-22",28.303501,28.933851,28.186769,28.926069,3699100,25.35515
"2015-01-23",28.77821,28.824903,28.575876,28.607004,2494500,25.075474
"2015-01-26",28.575876,28.762646,28.435797,28.747082,3207700,25.198259
"2015-01-27",28.459145,28.614786,28.350195,28.529182,2517700,25.007254
"2015-01-28",28.451363,28.677042,28.319067,28.428015,5267200,25.138868
"2015-01-29",28.342413,28.451363,28.085604,28.381323,3898100,25.09758
"2015-01-30",28.163424,28.256809,27.525291,27.571985,4028600,24.381886
"2015-02-02",27.564203,27.844358,27.214008,27.821012,3363800,24.6021
"2015-02-03",27.898832,28.124514,27.750973,28,2592100,24.760378
"2015-02-04",28,28.412451,27.96109,28.217899,3059800,24.953068
"2015-02-05",28.217899,28.381323,28.03891,28.365759,2279900,25.083815
"2015-02-06",28.326849,28.568094,28.10895,28.357977,1987600,25.076935
"2015-02-09",28.202335,28.404669,28.085604,28.140078,1863100,24.884249
"2015-02-10",28.210117,28.389105,28.023346,28.350195,2624400,25.070055
"2015-02-11",28.389105,28.544746,27.914396,28.14786,2545400,24.891129
"2015-02-12",28.023346,28.342413,27.984436,28.342413,2237900,25.063175
"2015-02-13",27.517509,27.548637,26.894941,27.105059,8870000,23.968981
"2015-02-17",26.941635,26.941635,26.178988,26.272373,9455900,23.232637
"2015-02-18",26.186769,26.373541,26.031128,26.124514,8923800,23.101883
"2015-02-19",26.202335,26.933851,26.163424,26.824903,6415300,23.721241
"2015-02-20",26.801556,26.918287,26.5214,26.863813,3558500,23.75565
"2015-02-23",26.894941,26.980545,26.754864,26.871595,2389700,23.762531
"2015-02-24",26.770428,27.073931,26.684824,27.011673,3637800,23.886398
"2015-02-25",27.035019,27.128405,26.879377,27.035019,2683200,23.907047
"2015-02-26",27.073931,27.151751,26.957199,26.980545,2070100,23.858873
"2015-02-27",26.996109,27.291828,26.972763,27.22179,3651100,24.07221
"2015-03-02",27.22179,27.338522,27.035019,27.315176,2099100,24.154787
"2015-03-03",27.252918,27.307392,26.980545,27.206226,2662500,24.058443
"2015-03-04",27.105059,27.688717,26.70039,26.863813,5437200,23.75565
"2015-03-05",26.964981,27.175097,26.7393,27.128405,2477000,23.989628
"2015-03-06",26.941635,26.941635,26.513618,26.661478,3312900,23.576725
"2015-03-09",26.715954,26.809338,26.583658,26.723736,1499800,23.631779
"2015-03-10",26.66926,26.723736,26.389105,26.389105,2254900,23.335861
"2015-03-11",26.350195,26.381323,26.031128,26.132296,2294600,23.108763
"2015-03-12",26.210117,26.622568,26.186769,26.59144,2119600,23.514788
"2015-03-13",26.505836,26.544746,26.186769,26.412451,2272600,23.356514
"2015-03-16",26.513618,26.801556,26.466927,26.793774,2238000,23.69371
"2015-03-17",26.692608,26.926069,26.59144,26.840467,2191300,23.735003
"2015-03-18",26.770428,26.996109,26.350195,26.887159,3754800,23.776291
"2015-03-19",26.856031,26.918287,26.692608,26.7393,1923700,23.64554
"2015-03-20",26.863813,27.40856,26.824903,27.206226,4028200,24.058443
"2015-03-23",27.175097,27.494164,27.143969,27.276264,1910700,24.120377
"2015-03-24",27.33074,27.377432,26.933851,26.949417,1933500,23.83135
"2015-03-25",27.175097,27.447472,27.058365,27.190662,5702100,24.044678
"2015-03-26",27.649805,27.665369,26.396887,27.042801,6818800,23.913927
"2015-03-27",27.120623,28.692608,27.050583,28.607004,8557000,25.297148
"2015-03-30",28.59144,28.77821,28.256809,28.715954,5200200,25.393499
"2015-03-31",28.677042,28.887159,28.412451,28.428015,5094700,25.138868
"2015-04-01",28.412451,28.7393,27.968872,28.684824,5754400,25.365971
"2015-04-02",28.785992,29.509727,28.63035,29.431906,6455000,26.026613
"2015-04-06",29.276264,29.89105,29.206226,29.603113,5276500,26.178007
"2015-04-07",29.618677,29.774319,29.470818,29.540855,4602200,26.122955
"2015-04-08",29.416342,29.634241,29.361868,29.509727,2869600,26.095427
"2015-04-09",29.509727,29.626459,29.252918,29.486382,4744200,26.074783
"2015-04-10",29.525291,29.634241,29.400778,29.455254,2622500,26.047258
"2015-04-13",29.361868,29.548637,29.237354,29.2607,2132900,25.875216
"2015-04-14",29.29961,29.564203,29.214008,29.40856,2371800,26.005962
"2015-04-15",29.431906,29.564203,29.167315,29.237354,2499400,25.854567
"2015-04-16",29.29961,29.307392,29.073931,29.089495,2350100,25.723812
"2015-04-17",28.972763,29.066149,28.762646,29.027237,2869600,25.668762
"2015-04-20",29.089495,29.525291,29.027237,29.29961,3016000,25.909622
"2015-04-21",29.29961,29.486382,29.182878,29.268482,2832500,25.882093
"2015-04-22",29.245136,29.361868,29.003891,29.198444,3075900,25.82016
"2015-04-23",29.105059,29.424124,29.105059,29.190662,2126500,25.813278
"2015-04-24",29.22179,29.385214,29.089495,29.198444,2189500,25.82016
"2015-04-27",29.190662,29.307392,28.949417,29.066149,2194900,25.703173
"2015-04-28",28.677042,28.871595,28.583658,28.785992,1988700,25.676273
"2015-04-29",28.747082,28.77821,28.264591,28.334631,2726800,25.273672
"2015-04-30",28.295719,28.303501,28,28.132296,3066600,25.093193
"2015-05-01",28.093386,28.466927,28.077822,28.451363,2243900,25.377794
"2015-05-04",28.466927,28.980545,28.373541,28.887159,2845100,25.766514
"2015-05-05",28.910505,28.933851,28.677042,28.801556,4622900,25.690157
"2015-05-06",28.926069,28.964981,28.544746,28.949417,4345000,25.822042
"2015-05-07",28.817122,29.229572,28.762646,29.073931,2930400,25.933105
"2015-05-08",29.245136,29.540855,29.167315,29.190662,2377700,26.037226
"2015-05-11",29.105059,29.2607,29.003891,29.081713,2336200,25.940048
"2015-05-12",28.988327,29.36965,28.887159,29.322958,2343900,26.155231
"2015-05-13",29.346304,29.509727,29.089495,29.151751,1796900,26.002518
"2015-05-14",29.33074,29.525291,29.252918,29.517509,2189200,26.328764
"2015-05-15",29.556419,29.976654,29.548637,29.953308,3474600,26.717487
"2015-05-18",29.85214,30.171206,29.735409,29.976654,3743200,26.73831
"2015-05-19",30.085604,30.085604,29.867704,29.984436,3132900,26.745249
"2015-05-20",29.976654,30.303501,29.836576,30.272373,3991500,27.002087
"2015-05-21",30.178988,30.334631,30.124514,30.256809,3939100,26.988199
"2015-05-22",30.171206,30.334631,30.077822,30.233463,2898500,26.967377
"2015-05-26",30.233463,30.381323,29.875486,29.914396,3295700,26.682779
"2015-05-27",30.031128,30.14786,29.883268,30.116732,1750600,26.863251
"2015-05-28",30.015564,30.163424,29.96109,30.116732,2521000,26.863251
"2015-05-29",30.046692,30.186769,29.89105,30.046692,3275000,26.800777
"2015-06-01",30.233463,30.256809,29.992218,30.249027,2834900,26.981256
"2015-06-02",30.210117,30.264591,29.354086,29.696499,5075200,26.488419
"2015-06-03",29.85214,30.077822,29.626459,29.828794,3859800,26.606422
"2015-06-04",29.680933,29.758755,29.447472,29.501945,2169700,26.31488
"2015-06-05",29.4786,29.494164,29.112841,29.120623,5509100,25.974756
"2015-06-08",29.112841,29.455254,28.988327,29.33074,2958900,26.162172
"2015-06-09",29.338522,29.704281,29.284046,29.540855,4307400,26.34959
"2015-06-10",29.587549,29.766537,29.43969,29.595331,8200200,26.398182
"2015-06-11",29.603113,30.054474,29.556419,29.727627,3364200,26.51618
"2015-06-12",29.525291,29.704281,29.447472,29.657587,3186500,26.453711
"2015-06-15",29.509727,29.704281,29.392996,29.603113,4378100,26.405121
"2015-06-16",29.673151,30.202335,29.43969,30.054474,6604200,26.807722
"2015-06-17",30.085604,30.287937,29.922178,30.194553,3882800,26.932663
"2015-06-18",30.272373,30.638132,30.233463,30.443581,5283400,27.154793
"2015-06-19",32.280155,33.945526,32.241245,33.750973,26135300,30.104891
"2015-06-22",34.108948,34.11673,33.416344,33.509727,8876000,29.889708
"2015-06-23",33.416344,33.852139,33.416344,33.766537,5759600,30.118774
"2015-06-24",33.657589,34.365757,33.634243,34.132298,7001300,30.445021
"2015-06-25",34.233463,34.295719,34.124512,34.124512,4162600,30.438076
"2015-06-26",34.186771,34.272373,34.023346,34.241245,6661400,30.542198
"2015-06-29",33.813229,34.163425,33.719845,33.797665,5528400,30.14654
"2015-06-30",33.540855,34.482491,33.081711,34.023346,9382500,30.347841
"2015-07-01",34.163425,34.7393,33.852139,34.708172,7057200,30.958693
"2015-07-02",34.848248,35.035019,34.56031,34.677044,5379100,30.930914
"2015-07-06",34.474709,34.980545,34.326847,34.723736,11868200,30.972572
"2015-07-07",34.832684,35.40078,34.591438,35.40078,6565500,31.576473
"2015-07-08",35.18288,35.291828,34.70039,34.747082,5814100,30.993393
"2015-07-09",35.042801,35.268482,34.614784,34.645916,4025000,30.903158
"2015-07-10",34.848248,35.105057,34.723736,34.887161,3624800,31.11834
"2015-07-13",35.019455,35.159534,34.754864,34.801556,3613500,31.041977
"2015-07-14",34.622566,34.85603,34.513618,34.801556,6618700,31.041977
"2015-07-15",34.70039,34.832684,34.498055,34.575874,4467400,30.840683
"2015-07-16",34.754864,34.964981,34.575874,34.723736,3039200,30.972572
"2015-07-17",34.692608,34.731518,34.451363,34.583656,3048600,30.84762
"2015-07-20",34.630352,34.630352,34.389107,34.466927,3527100,30.743502
"2015-07-21",34.420235,34.56031,34.194553,34.256809,3869000,30.556084
"2015-07-22",34.280155,34.56031,34.046692,34.365757,7454600,30.653265
"2015-07-23",34.249027,34.529182,34.178989,34.241245,2198700,30.542198
"2015-07-24",34.241245,34.334629,33.891052,33.984436,1924600,30.313131
"2015-07-27",33.867702,33.968872,33.719845,33.875488,2851100,30.215958
"2015-07-28",33.844357,34.233463,33.688717,34.194553,3012900,30.727318
"2015-07-29",34.132298,34.443581,34.132298,34.342411,2191000,30.860184
"2015-07-30",34.085602,34.638134,34.054474,34.583656,2706500,31.076967
"2015-07-31",34.583656,34.630352,34.210117,34.287937,2795200,30.811234
"2015-08-03",34.249027,34.389107,34.03891,34.295719,2588500,30.818232
"2015-08-04",34.233463,34.568092,34.210117,34.373539,2778500,30.888155
"2015-08-05",34.443581,35.019455,34.396889,34.824902,3578900,31.293751
"2015-08-06",35.003891,35.042801,34.622566,34.996109,3775200,31.447596
"2015-08-07",34.887161,35.136189,34.614784,35.136189,3440400,31.573479
"2015-08-10",35.291828,35.392998,34.941635,35.011673,3785900,31.461584
"2015-08-11",34.81712,35.050583,34.708172,34.996109,3309500,31.447596
"2015-08-12",34.785992,34.824902,34.311283,34.77821,2329100,31.251793
"2015-08-13",34.801556,34.902725,34.505836,34.583656,2628800,31.076967
"2015-08-14",34.708172,35.291828,34.474709,35.214008,3362500,31.643406
"2015-08-17",35.058365,35.214008,34.871593,35.120621,1439400,31.559484
"2015-08-18",35.105057,35.214008,34.81712,34.894943,1844600,31.356686
"2015-08-19",34.747082,34.902725,34.505836,34.653698,1881800,31.139912
"2015-08-20",34.350193,34.591438,34.124512,34.202335,1971300,30.734312
"2015-08-21",34.03891,34.108948,33.447472,33.455254,4506200,30.062981
"2015-08-24",32.140079,32.342411,31.704281,32.287937,7429800,29.014032
"2015-08-25",32.887161,32.887161,31.377432,31.392996,5870000,28.209831
"2015-08-26",32.023346,32.607002,31.603113,32.5214,4671800,29.223818
"2015-08-27",32.708172,32.832684,32.07782,32.607002,4428600,29.300741
"2015-08-28",32.466927,32.77821,32.241245,32.474709,4781000,29.181862
"2015-08-31",32.451363,32.677044,32.249027,32.435799,3976300,29.146896
"2015-09-01",31.89105,32.202335,31.595331,31.805447,5179500,28.580458
"2015-09-02",32.140079,32.163425,31.735409,31.984436,5205400,28.741302
"2015-09-03",32.031128,32.7393,32.031128,32.466927,7786500,29.17487
"2015-09-04",32.178989,32.264591,31.922178,32.085602,3410500,28.832209
"2015-09-08",32.59922,32.645916,32.085602,32.482491,4247100,29.188858
"2015-09-09",32.723736,32.81712,31.922178,32.007782,2927400,28.76228
"2015-09-10",32.046692,32.357975,31.898832,32.023346,3112900,28.776264
"2015-09-11",31.945526,32.443581,31.836576,32.428017,2673100,29.139904
"2015-09-14",32.389107,32.420235,32.093384,32.171207,2752000,28.909134
"2015-09-15",32.295719,32.614784,32.132298,32.575874,3538600,29.27277
"2015-09-16",32.645916,33.14397,32.498055,33.058365,2946100,29.706339
"2015-09-17",33.112839,33.665371,32.957199,33.268482,2552500,29.895147
"2015-09-18",33.011673,33.377434,32.785992,32.85603,5986800,29.524523
"2015-09-21",33.120621,33.22179,32.669262,32.996109,5043800,29.650398
"2015-09-22",32.498055,32.498055,30.381323,30.661478,16734900,27.552488
"2015-09-23",30.785992,30.988327,30.5214,30.7393,10087800,27.622419
"2015-09-24",30.513618,32.07782,30.513618,31.96109,13868300,28.720325
"2015-09-25",32.194553,32.964981,31.836576,32.319065,6783500,29.042002
"2015-09-28",32.101166,32.225681,31.361868,31.455254,5016600,28.265776
"2015-09-29",31.533073,31.540855,30.840467,31.175097,5980000,28.014025
"2015-09-30",31.509727,31.712063,31.284046,31.525291,4392200,28.328712
"2015-10-01",31.501945,32,31.33074,31.836576,5419200,28.608435
"2015-10-02",31.579767,32.583656,31.377432,32.552528,4488800,29.251793
"2015-10-05",32.677044,33.097275,32.59922,32.964981,9592000,29.622421
"2015-10-06",32.933853,33.073929,32.334629,32.614784,4353300,29.307734
"2015-10-07",32.622566,32.723736,31.634241,31.859922,5562700,28.629417
"2015-10-08",31.85214,32.536964,31.618677,32.505836,3699900,29.209835
"2015-10-09",32.513618,32.894943,32.420235,32.498055,3426500,29.202839
"2015-10-12",32.513618,32.731518,32.256809,32.715954,2137900,29.398645
"2015-10-13",32.583656,32.81712,32.287937,32.303501,3157500,29.028015
"2015-10-14",32.342411,32.482491,31.618677,31.688717,2429000,28.475567
"2015-10-15",31.89105,32.194553,31.789883,32.163425,3465100,28.902142
"2015-10-16",32.303501,32.513618,32.178989,32.443581,3968800,29.153893
"2015-10-19",32.474709,32.552528,32.272373,32.365757,2862700,29.083954
"2015-10-20",32.396889,32.451363,31.906614,31.96109,2239800,28.720325
"2015-10-21",32.054474,32.241245,31.859922,32.140079,2899600,28.881166
"2015-10-22",32.280155,33.035019,32.280155,32.988327,4699600,29.6434
"2015-10-23",33.136189,33.136189,32.031128,32.124512,5120500,28.867172
"2015-10-26",32.140079,32.357975,31.992218,32.194553,5041600,28.930115
"2015-10-27",31.953308,32.101166,31.2607,31.533073,3121200,28.335707
"2015-10-28",31.400778,31.797665,31.159533,31.470818,3841200,28.505762
"2015-10-29",31.354086,31.782101,31.284046,31.673151,1963200,28.689034
"2015-10-30",31.595331,31.976654,31.455254,31.556419,2562200,28.583296
"2015-11-02",31.984436,32.474709,31.649805,31.836576,4096100,28.837061
"2015-11-03",31.85214,32.007782,31.525291,31.875486,3156300,28.872303
"2015-11-04",31.945526,32.124512,31.844358,31.922178,3151500,28.914597
"2015-11-05",31.953308,32.194553,31.813231,32.108948,2855300,29.083775
"2015-11-06",31.914396,32.031128,31.206226,31.665369,2616200,28.681982
"2015-11-09",31.525291,32.249027,31.525291,32.155643,5975100,29.126066
"2015-11-10",32.11673,32.505836,31.945526,32.023346,3851500,29.006229
"2015-11-11",32.101166,32.186771,31.789883,31.821012,1843900,28.822966
"2015-11-12",31.525291,31.579767,30.498055,30.513618,6140800,27.638744
"2015-11-13",30.474709,30.638132,30.015564,30.225681,5202800,27.377937
"2015-11-16",30.249027,30.964981,30.101168,30.949417,3064800,28.033484
"2015-11-17",31.042801,31.120623,30.544746,30.63035,2453700,27.744478
"2015-11-18",31.050583,32.264591,31.042801,31.85214,8810700,28.85116
"2015-11-19",32.015564,32.108948,31.727627,31.984436,3796000,28.970989
"2015-11-20",32.155643,32.381325,31.727627,31.789883,2872700,28.794769
"2015-11-23",31.828794,32.451363,31.828794,32.365757,3554400,29.316383
