"","HPQ.Open","HPQ.High","HPQ.Low","HPQ.Close","HPQ.Volume","HPQ.Adjusted"
"2002-07-05",7.152588,7.447775,7.107175,7.402361,16354400,5.361993
"2002-07-08",7.325159,7.402361,7.161671,7.275204,27446100,5.269886
"2002-07-09",7.198002,7.402361,7.161671,7.184378,19931100,5.204094
"2002-07-10",7.243415,7.243415,6.907357,6.925522,19470000,5.016587
"2002-07-11",6.766576,6.970935,6.64396,6.91644,24614800,5.010008
"2002-07-12",6.857402,6.993642,6.71208,6.934605,17745400,5.023166
"2002-07-15",6.698456,6.811989,6.312443,6.811989,30771600,4.93435
"2002-07-16",6.807448,6.889192,6.448683,6.475931,28334800,4.690922
"2002-07-17",6.653043,6.743869,6.144414,6.16258,30954300,4.463941
"2002-07-18",6.158038,6.353315,5.903724,6.06267,23715500,4.39157
"2002-07-19",5.767484,5.903724,5.699364,5.812897,27716500,4.210646
"2002-07-22",5.722071,5.944596,5.313352,5.449591,32092600,3.94748
"2002-07-23",5.222525,5.563125,5.113533,5.231607,33843800,3.789581
"2002-07-24",4.881926,5.463215,4.881926,5.449591,42517000,3.94748
"2002-07-25",5.449591,5.449591,5.145322,5.358765,27933900,3.881688
"2002-07-26",5.177112,5.48138,5.086285,5.295186,30694900,3.835635
"2002-07-29",5.426885,5.967302,5.426885,5.894641,24940000,4.269856
"2002-07-30",5.894641,6.421435,5.82198,6.294278,32241400,4.559339
"2002-07-31",6.244323,6.425976,5.949137,6.425976,26943800,4.654737
"2002-08-01",6.312443,6.421435,6.09446,6.217075,30483800,4.503416
"2002-08-02",5.99455,6.13079,5.681199,5.812897,23718800,4.210646
"2002-08-05",5.812897,5.817439,5.404178,5.495005,23847800,3.980376
"2002-08-06",5.499546,5.899183,5.495005,5.744778,16751400,4.161301
"2002-08-07",5.971844,6.02634,5.540418,5.867393,22940800,4.250121
"2002-08-08",5.926431,6.189827,5.699364,6.153497,22983800,4.457362
"2002-08-09",5.971844,6.126249,5.899183,6.089918,13943900,4.411308
"2002-08-12",6.089918,6.089918,5.926431,6.044505,12570500,4.378413
"2002-08-13",5.971844,6.425976,5.935513,6.003633,16853600,4.348806
"2002-08-14",6.06267,6.675749,6.017257,6.64396,17995800,4.812635
"2002-08-15",6.798365,6.925522,6.584923,6.811989,26209000,4.93435
"2002-08-16",6.811989,6.989101,6.657584,6.839237,17067000,4.954086
"2002-08-19",6.730245,6.993642,6.698456,6.811989,19526200,4.93435
"2002-08-20",6.807448,6.807448,6.516803,6.589464,16462800,4.773163
"2002-08-21",6.675749,6.762034,6.416894,6.675749,16378200,4.835665
"2002-08-22",6.802907,6.993642,6.698456,6.948229,17680000,5.033035
"2002-08-23",6.811989,6.830154,6.525886,6.675749,15736800,4.835665
"2002-08-26",6.766576,6.811989,6.544051,6.743869,14427200,4.885005
"2002-08-27",6.630336,6.739328,6.33515,6.453224,19056100,4.674475
"2002-08-28",6.47139,6.625795,6.271571,6.480472,24160100,4.694211
"2002-08-29",6.13079,6.425976,6.13079,6.280654,24823800,4.54947
"2002-08-30",6.176203,6.244323,6.06267,6.099001,22758100,4.417888
"2002-09-03",5.912807,5.917348,5.676658,5.699364,20680300,4.128407
"2002-09-04",5.812897,5.976385,5.676658,5.940054,22742400,4.302753
"2002-09-05",5.722071,5.971844,5.722071,5.835604,14997300,4.227092
"2002-09-06",6.017257,6.316985,6.003633,6.13079,21260900,4.440914
"2002-09-09",5.980927,6.312443,5.940054,6.13079,16038700,4.440914
"2002-09-10",6.176203,6.448683,6.16258,6.430518,18101900,4.658027
"2002-09-11",6.630336,6.64396,6.47139,6.521344,13639400,4.723818
"2002-09-12",6.40327,6.407811,6.16258,6.176203,16695100,4.473809
"2002-09-13",6.13079,6.312443,6.085377,6.13079,13839100,4.440914
"2002-09-16",6.080836,6.207993,5.999092,6.19891,18760100,4.517023
"2002-09-17",6.380563,6.380563,6.039964,6.06267,13709200,4.41775
"2002-09-18",5.903724,6.139873,5.867393,6.080836,14797800,4.430986
"2002-09-19",5.812897,5.935513,5.703906,5.835604,18299700,4.25229
"2002-09-20",5.835604,5.899183,5.667575,5.876476,37793100,4.282072
"2002-09-23",5.676658,5.940054,5.653951,5.849228,20085300,4.262219
"2002-09-24",5.585831,5.712988,5.517711,5.58129,23009500,4.066978
"2002-09-25",5.472298,5.876476,5.449591,5.831063,26772300,4.248982
"2002-09-26",5.858311,5.858311,5.41326,5.48138,28627700,3.994175
"2002-09-27",5.431426,5.758401,5.431426,5.463215,16004300,3.980939
"2002-09-30",5.417802,5.48138,5.181653,5.299727,20911700,3.861808
"2002-10-01",5.313352,5.790191,5.258856,5.644868,20494600,4.113306
"2002-10-02",5.644868,5.699364,5.108992,5.404178,17806900,3.937919
"2002-10-03",5.449591,5.667575,5.40872,5.435967,16367400,3.961082
"2002-10-04",5.463215,5.554042,5.122616,5.199818,22017100,3.789006
"2002-10-07",5.336058,5.358765,5.131699,5.245232,19235300,3.822097
"2002-10-08",5.313352,5.37693,5.059037,5.24069,23051400,3.818787
"2002-10-09",5.027248,5.127157,4.959128,5.06812,29763700,3.693039
"2002-10-10",5.06812,5.41326,5.059037,5.363306,31171500,3.908137
"2002-10-11",5.449591,5.540418,5.322434,5.458674,27792100,3.977628
"2002-10-14",5.313352,5.58129,5.299727,5.5495,15122200,4.043812
"2002-10-15",5.894641,6.148955,5.722071,6.13079,36379600,4.467387
"2002-10-16",6.039964,6.039964,5.772026,5.876476,18586400,4.282072
"2002-10-17",6.13079,6.13079,5.812897,5.903724,22203800,4.301928
"2002-10-18",5.722071,5.944596,5.703906,5.944596,20113000,4.331712
"2002-10-21",5.903724,6.40327,5.785649,6.348774,18728200,4.626227
"2002-10-22",6.180745,6.348774,6.139873,6.30336,18964500,4.593135
"2002-10-23",6.298819,6.534968,6.176203,6.534968,18691000,4.761905
"2002-10-24",6.489555,6.571299,6.180745,6.26703,18314200,4.566663
"2002-10-25",6.312443,6.64396,6.298819,6.639419,16460100,4.838018
"2002-10-28",6.993642,7.26158,6.898274,6.934605,45650300,5.053111
"2002-10-29",7.016349,7.016349,6.693914,6.811989,24696000,4.963765
"2002-10-30",6.857402,7.234333,6.766576,7.107175,27792100,5.178861
"2002-10-31",7.093551,7.493188,7.084469,7.175295,35613800,5.228496
"2002-11-01",7.084469,7.475023,7.025432,7.406903,22929400,5.397264
"2002-11-04",7.765667,8.18347,7.656676,8.038147,46044900,5.85724
"2002-11-05",7.901907,7.942779,7.584014,7.783833,36600900,5.671929
"2002-11-06",7.897366,7.965486,7.652134,7.951862,29715500,5.794367
"2002-11-07",7.788374,7.942779,7.53406,7.593097,25777200,5.532943
"2002-11-08",7.584014,7.720254,7.443233,7.574932,26043000,5.519704
"2002-11-11",7.152588,7.257039,6.562216,6.743869,82889600,4.914125
"2002-11-12",6.830154,7.120799,6.821072,7.039055,47340500,5.129223
"2002-11-13",7.016349,7.493188,6.970935,7.316076,38359900,5.331081
"2002-11-14",7.425068,7.729337,7.402361,7.674841,32558500,5.592507
"2002-11-15",7.674841,7.820163,7.506812,7.674841,32969600,5.592507
"2002-11-18",7.720254,7.901907,7.584014,7.656676,22287700,5.57927
"2002-11-19",7.470481,7.847412,7.456857,7.515894,16330600,5.476686
"2002-11-20",7.434151,7.856494,7.402361,7.652134,43878800,5.57596
"2002-11-21",8.31971,8.846503,8.31971,8.623979,117869900,6.284126
"2002-11-22",8.446866,8.696639,8.446866,8.696639,39406500,6.337071
"2002-11-25",8.692098,8.823796,8.514986,8.760218,28755900,6.383399
"2002-11-26",8.673933,8.746594,8.514986,8.514986,43059400,6.204703
"2002-11-27",8.628519,8.950953,8.514986,8.896458,35796300,6.482675
"2002-11-29",8.878292,9.009991,8.814713,8.846503,12781500,6.446274
"2002-12-02",9.073569,9.373297,8.719346,9.005449,38531000,6.562097
"2002-12-03",8.991826,8.991826,8.651226,8.73297,26005300,6.363546
"2002-12-04",8.242507,8.510445,8.128974,8.342416,40319900,6.078955
"2002-12-05",8.378747,8.455949,8.269754,8.292461,15950600,6.042555
"2002-12-06",8.138057,8.673933,8.08356,8.551317,24405600,6.231177
"2002-12-09",8.101726,8.42416,8.101726,8.188011,18204500,5.966444
"2002-12-10",8.28792,8.537693,8.174387,8.483197,17463100,6.181539
"2002-12-11",8.274296,8.396912,8.197094,8.278837,24944900,6.032628
"2002-12-12",8.35604,8.646685,8.310627,8.519527,23075800,6.208013
"2002-12-13",8.446866,8.533152,8.28792,8.437784,17701600,6.14845
"2002-12-16",8.587647,8.628519,8.469573,8.605813,19621300,6.298007
"2002-12-17",8.651226,8.878292,8.605813,8.623979,33775500,6.311302
"2002-12-18",8.623979,8.623979,8.342416,8.5604,29886600,6.264773
"2002-12-19",8.469573,8.696639,8.455949,8.605813,26124300,6.298007
"2002-12-20",8.628519,8.63306,8.483197,8.587647,42303500,6.284712
"2002-12-23",8.49228,8.642143,8.465032,8.483197,23058600,6.20827
"2002-12-24",8.446866,8.510445,8.32425,8.365123,8698700,6.121862
"2002-12-26",8.333333,8.514986,8.2198,8.306086,13132700,6.078654
"2002-12-27",8.228883,8.374206,8.060854,8.147139,12694900,5.962331
"2002-12-30",8.015441,8.033606,7.797457,7.920073,22153000,5.796158
"2002-12-31",7.84287,7.938238,7.801998,7.883742,14134100,5.769568
"2003-01-02",8.006358,8.42416,7.983651,8.265213,23026300,6.048742
"2003-01-03",8.333333,8.514986,8.292461,8.433243,13645700,6.171712
"2003-01-06",8.605813,9.046322,8.587647,8.923706,26119000,6.530651
"2003-01-07",8.932789,9.168938,8.910082,9.059945,34404000,6.630354
"2003-01-08",9.055404,9.209809,8.855586,8.855586,33964700,6.480794
"2003-01-09",8.950953,9.38238,8.946412,9.300635,38371100,6.806499
"2003-01-10",9.196185,9.573115,9.082652,9.468665,37096600,6.929469
"2003-01-13",9.468665,9.627611,9.223433,9.24614,34935600,6.766617
"2003-01-14",9.196185,9.386921,9.150772,9.355132,22073000,6.846379
"2003-01-15",9.355132,9.355132,9.105359,9.196185,16446000,6.730062
"2003-01-16",9.173479,9.268847,9.059945,9.078111,16635600,6.643648
"2003-01-17",8.714805,8.960036,8.59673,8.73297,23284600,6.391063
"2003-01-21",8.605813,8.855586,8.537693,8.59673,17184800,6.291356
"2003-01-22",8.601272,8.855586,8.537693,8.605813,19797500,6.298007
"2003-01-23",8.696639,9.055404,8.692098,8.900999,17782600,6.514029
"2003-01-24",8.991826,8.991826,8.442326,8.514986,24024700,6.231534
"2003-01-27",8.401453,8.583106,8.197094,8.342416,24847800,6.105242
"2003-01-28",8.42416,8.619437,8.237966,8.52861,17703100,6.241507
"2003-01-29",8.524069,8.782925,8.25159,8.760218,22021900,6.411003
"2003-01-30",8.723887,8.746594,8.15168,8.265213,23014600,6.048742
"2003-01-31",7.938238,7.938238,7.615804,7.906449,58505800,5.78619
"2003-02-03",7.920073,8.128974,7.901907,7.938238,26384100,5.809454
"2003-02-04",7.742961,7.956403,7.665759,7.94732,29527200,5.816102
"2003-02-05",7.94732,7.992734,7.73842,7.770209,24372100,5.686484
"2003-02-06",7.77475,7.829246,7.652134,7.733878,14569500,5.659895
"2003-02-07",7.733878,7.788374,7.375113,7.484106,26312100,5.477104
"2003-02-10",7.402361,7.574932,7.288828,7.556767,21803700,5.530279
"2003-02-11",7.661217,7.856494,7.524977,7.652134,21083700,5.600072
"2003-02-12",7.656676,7.756585,7.543143,7.547684,18729900,5.523633
"2003-02-13",7.552225,7.824705,7.552225,7.697548,18887600,5.633309
"2003-02-14",7.833787,8.15168,7.833787,8.07902,30360000,5.912481
"2003-02-18",8.133515,8.401453,8.106267,8.374206,18691600,6.128508
"2003-02-19",8.278837,8.333333,7.97911,8.088101,19104700,5.919128
"2003-02-20",8.197094,8.201634,8.056313,8.11535,16134000,5.93907
"2003-02-21",8.174387,8.374206,8.04723,8.25159,16937700,6.038774
"2003-02-24",8.25159,8.310627,8.042688,8.060854,18517400,5.899186
"2003-02-25",8.060854,8.265213,7.838329,8.256131,26734700,6.042098
"2003-02-26",7.629428,7.70663,6.893733,6.980018,123051000,5.108197
"2003-02-27",7.034514,7.198002,6.762034,7.057221,61682400,5.164699
"2003-02-28",7.057221,7.279746,7.057221,7.198002,25799000,5.267725
"2003-03-03",7.311535,7.356948,7.152588,7.202543,20608200,5.271047
"2003-03-04",7.257039,7.257039,7.057221,7.057221,19332800,5.164699
"2003-03-05",7.057221,7.084469,6.880109,7.066303,22720800,5.171344
"2003-03-06",6.957312,7.098093,6.889192,7.061762,20905700,5.168019
"2003-03-07",6.880109,7.202543,6.866485,7.175295,23709300,5.251105
"2003-03-10",6.993642,7.093551,6.934605,7.034514,16609000,5.148077
"2003-03-11",6.993642,7.116258,6.980018,6.998183,14377900,5.121492
"2003-03-12",6.993642,7.120799,6.948229,7.070845,18771800,5.174669
"2003-03-13",7.129882,7.129882,6.4396,6.811989,88386000,4.985229
"2003-03-14",6.975477,7.207085,6.880109,7.111717,36434200,5.204577
"2003-03-17",7.039055,7.538601,7.039055,7.447775,31725700,5.478503
"2003-03-18",7.520436,7.629428,7.429609,7.60218,19856900,5.592082
"2003-03-19",7.60218,7.788374,7.538601,7.702089,26460100,5.665574
"2003-03-20",7.702089,7.87466,7.588556,7.797457,20889200,5.735725
"2003-03-21",8.08356,8.08356,7.847412,7.951862,29400400,5.849304
"2003-03-24",7.829246,7.829246,7.425068,7.515894,21352300,5.52861
"2003-03-25",7.415986,7.584014,7.19346,7.497729,37313700,5.51525
"2003-03-26",7.497729,7.579473,7.39782,7.529519,20834200,5.538632
"2003-03-27",7.402361,7.606721,7.356948,7.46594,21107700,5.491866
"2003-03-28",7.46594,7.506812,7.343324,7.379655,15671600,5.428396
"2003-03-31",7.152588,7.647593,7.039055,7.061762,29965400,5.194554
"2003-04-01",7.129882,7.216167,7.029973,7.093551,19031000,5.21794
"2003-04-02",7.184378,7.338783,7.184378,7.26158,27881000,5.341541
"2003-04-03",7.356948,7.515894,7.29337,7.429609,18615400,5.465141
"2003-04-04",7.53406,7.547684,7.338783,7.406903,24554900,5.448437
"2003-04-07",7.593097,7.693007,7.347866,7.36149,22096800,5.415033
"2003-04-08",7.238874,7.316076,7.084469,7.152588,22847500,5.261366
"2003-04-09",7.152588,7.15713,6.943687,6.975477,26854200,5.131086
"2003-04-10",6.975477,7.129882,6.920981,7.070845,19323600,5.201239
"2003-04-11",7.243415,7.266122,6.902816,6.948229,27055700,5.111041
"2003-04-14",6.998183,7.229791,6.970935,7.216167,17671200,5.308135
"2003-04-15",6.930064,7.111717,6.930064,7.070845,29684700,5.201239
"2003-04-16",7.043597,7.270663,7.029973,7.079927,27224400,5.207919
"2003-04-17",7.066303,7.129882,6.902816,6.948229,34812700,5.111041
"2003-04-21",6.966394,7.034514,6.925522,6.993642,18405800,5.144448
"2003-04-22",6.993642,7.270663,6.930064,7.188919,30185400,5.288091
"2003-04-23",7.175295,7.356948,7.129882,7.297911,30476700,5.368262
"2003-04-24",7.243415,7.257039,7.111717,7.175295,26068800,5.27807
"2003-04-25",7.175295,7.266122,7.084469,7.198002,27411300,5.294773
"2003-04-28",7.152588,7.375113,7.084469,7.316076,25680800,5.381628
"2003-04-29",7.429609,7.547684,7.316076,7.493188,24516800,5.511909
"2003-04-30",7.379655,7.470481,7.343324,7.402361,23019400,5.445098
"2003-05-01",7.402361,7.556767,7.36149,7.515894,20047400,5.52861
"2003-05-02",7.475023,7.665759,7.429609,7.561308,24007300,5.562017
"2003-05-05",7.60218,7.761126,7.584014,7.629428,23151300,5.612126
"2003-05-06",7.652134,7.988193,7.633969,7.870118,30772900,5.789175
"2003-05-07",7.756585,7.960945,7.742961,7.820163,19773200,5.752429
"2003-05-08",7.811081,7.811081,7.6703,7.761126,18173100,5.709001
"2003-05-09",7.811081,7.888283,7.770209,7.87466,17215400,5.792514
"2003-05-12",7.87466,7.970027,7.833787,7.906449,24613000,5.815899
"2003-05-13",7.906449,7.906449,7.788374,7.847412,18410900,5.772471
"2003-05-14",7.870118,7.94732,7.838329,7.91099,18768500,5.81924
"2003-05-15",8.015441,8.119891,7.892825,8.006358,22597100,5.88939
"2003-05-16",8.28792,8.28792,7.94732,8.15168,37217700,5.996288
"2003-05-19",8.038147,8.038147,7.597639,7.665759,31760500,5.63885
"2003-05-20",7.70663,7.920073,7.652134,7.742961,33922600,5.695638
"2003-05-21",8.333333,8.401453,8.097184,8.147139,74887500,5.992949
"2003-05-22",8.165304,8.396912,8.11535,8.383288,46520700,6.166657
"2003-05-23",8.35604,8.401453,8.28792,8.396912,20363600,6.176677
"2003-05-27",8.346957,8.533152,8.228883,8.483197,28004500,6.240148
"2003-05-28",8.533152,8.964578,8.455949,8.80109,40626900,6.473988
"2003-05-29",8.714805,8.900999,8.601272,8.655767,23683300,6.367088
"2003-05-30",8.660309,8.878292,8.660309,8.855586,24460000,6.514072
"2003-06-02",8.991826,9.355132,8.955495,9.105359,46646000,6.697803
"2003-06-03",8.991826,9.196185,8.991826,9.114442,32549300,6.704487
"2003-06-04",9.1099,9.65486,9.1099,9.55495,51497500,7.028518
"2003-06-05",9.532244,9.945504,9.400545,9.945504,45567300,7.315804
"2003-06-06",10.081744,10.354223,9.950046,10.004541,48601600,7.359234
"2003-06-09",9.763851,10.013624,9.704814,9.777475,25544700,7.192207
"2003-06-10",9.854677,9.922797,9.69119,9.818347,21784600,7.222271
"2003-06-11",9.559491,9.663942,9.514078,9.627611,41168300,7.081968
"2003-06-12",9.741144,9.763851,9.500454,9.645777,25307100,7.095329
"2003-06-13",9.536785,9.718438,9.336967,9.532244,17446200,7.011816
"2003-06-16",9.536785,9.718438,9.4505,9.709355,17739300,7.169422
"2003-06-17",9.786558,9.845595,9.627611,9.82743,22856500,7.256609
"2003-06-18",9.854677,10.013624,9.786558,9.977293,25393200,7.367266
"2003-06-19",10.013624,10.10445,9.75931,9.809264,20351900,7.243197
"2003-06-20",9.940963,9.981834,9.763851,9.854677,30117800,7.276727
"2003-06-23",9.854677,9.886467,9.55495,9.704814,16985500,7.16607
"2003-06-24",9.423251,9.650318,9.423251,9.58674,24929500,7.078882
"2003-06-25",9.559491,9.763851,9.427793,9.445958,38337700,6.974928
"2003-06-26",9.400545,9.990917,9.218892,9.673024,21627300,7.142593
"2003-06-27",9.713897,9.786558,9.445958,9.48683,23384300,7.005113
"2003-06-30",9.613987,9.75931,9.577657,9.673024,43027500,7.142593
"2003-07-01",9.673024,9.673024,9.473207,9.618528,24565700,7.102356
"2003-07-02",9.673024,9.822888,9.609446,9.791099,28523300,7.229783
"2003-07-03",9.536785,9.777475,9.536785,9.673024,11730200,7.142593
"2003-07-07",9.89555,10.03633,9.763851,10.013624,31715800,7.394098
"2003-07-08",10.013624,10.127157,9.93188,10.040872,31689400,7.414217
"2003-07-09",10.10445,10.51317,10.040872,10.41326,43007400,7.68919
"2003-07-10",10.24069,10.27702,9.82743,10.013624,35087700,7.394098
"2003-07-11",9.854677,10.381472,9.854677,10.381472,33305600,7.665713
"2003-07-14",10.490463,10.762942,10.485922,10.681199,34217300,7.887033
"2003-07-15",10.676658,10.762942,10.317893,10.399636,28508800,7.679129
"2003-07-16",10.622162,10.694823,10.227066,10.30881,22292600,7.612063
"2003-07-17",10.099909,10.190736,9.831971,9.904633,22559700,7.313616
"2003-07-18",10.03633,10.354223,9.89555,10.24069,29366500,7.561761
"2003-07-21",10.013624,10.072661,9.791099,9.913714,26286300,7.320321
"2003-07-22",9.990917,10.03633,9.854677,9.977293,25360400,7.367266
"2003-07-23",9.990917,10.049954,9.718438,10.049954,18693800,7.420926
"2003-07-24",9.990917,10.022707,9.264305,9.582198,25164800,7.075528
"2003-07-25",9.58674,9.745686,8.978202,9.718438,24848200,7.176126
"2003-07-28",9.718438,9.836513,9.58674,9.709355,19133600,7.169422
"2003-07-29",9.709355,9.886467,9.650318,9.659401,22228000,7.132537
"2003-07-30",9.677566,9.713897,9.536785,9.545867,21073500,7.048701
"2003-07-31",9.673024,9.881926,9.536785,9.613987,25512800,7.099003
"2003-08-01",9.536785,9.763851,9.523161,9.523161,20941600,7.031938
"2003-08-04",9.604904,9.62307,9.332425,9.445958,17667700,6.974928
"2003-08-05",9.4505,9.468665,9.037239,9.069028,29893200,6.696601
"2003-08-06",9.055404,9.091735,8.673933,9.032698,33918200,6.669776
"2003-08-07",8.832879,8.991826,8.70118,8.7693,37993700,6.475283
"2003-08-08",8.923706,9.123524,8.823796,9.118982,22402900,6.73349
"2003-08-11",9.037239,9.100818,9.000908,9.064487,17959200,6.693249
"2003-08-12",9.082652,9.532244,9.073569,9.514078,28463900,7.025232
"2003-08-13",9.636694,9.695731,9.491371,9.559491,22510300,7.058761
"2003-08-14",9.627611,9.695731,9.523161,9.604904,17706500,7.092295
"2003-08-15",9.713897,9.89555,9.604904,9.718438,13980700,7.176126
"2003-08-18",9.736603,10.127157,9.732061,10.049954,25748200,7.420926
"2003-08-19",10.217983,10.853769,9.904633,10.040872,25743100,7.414217
"2003-08-20",9.078111,9.150772,8.855586,8.991826,112994300,6.639597
"2003-08-21",9.082652,9.082652,8.855586,9.009991,62094400,6.65301
"2003-08-22",9.168938,9.196185,8.814713,8.832879,40808700,6.522231
"2003-08-25",8.810173,8.946412,8.764759,8.810173,22532400,6.505461
"2003-08-26",8.764759,8.900999,8.764759,8.891916,23060800,6.565821
"2003-08-27",8.896458,8.914623,8.832879,8.864669,17946900,6.545703
